"siteID","plotID","date","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","basalDiameter","basalDiameterHeight","growthForm","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","remarks","nestedSubplotArea1","nestedSubplotArea2","plotType","subtype"
"GRSM","GRSM_052",20150520,39,1,"615",7.9,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"617",4.9,120,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"618",2.2,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"616",2.2,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"619",2.5,10,NA,NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"620",3.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"621",1.9,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"622",6.4,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"623",3.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"624",1.4,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"625",2,10,NA,NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"626",9,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"627",8.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"629",7.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"628",14.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"630",4.7,130,NA,NA,NA,4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"631",4.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"632",3.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"633",15.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"634",6.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"635",2.2,130,NA,NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,1,"636",37.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"637",8.6,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"638",17.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"639",NA,NA,NA,NA,NA,1,1.7,NA,2.6,2.4,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"640",13.2,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"641",4.1,130,NA,NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"642",4.2,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"643",31.7,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"644",5.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"645",1.9,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"646",NA,NA,NA,NA,NA,1,1.5,NA,0.9,0.8,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"647",NA,NA,NA,NA,NA,1,1.5,NA,1.8,1.3,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"648",15.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"649",1.4,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"650",NA,NA,NA,NA,NA,1,5.5,NA,2.1,2.1,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"651",NA,NA,NA,NA,NA,1,1.7,NA,1.4,0.9,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"652",9.6,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"653",NA,NA,NA,NA,NA,1,1.8,NA,1.7,1.7,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"655",1.4,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"656",NA,NA,NA,NA,NA,1,1.2,NA,1.2,1.1,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"657",2.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"658",NA,NA,NA,NA,NA,1,2.3,NA,3.2,1.9,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"659",1.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"660",9,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"654",NA,NA,NA,NA,NA,1,2.3,NA,1.8,0.9,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"661",NA,NA,NA,NA,NA,1,2.8,NA,3.8,2.6,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"662",3.4,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"663",4.6,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"664",NA,NA,NA,NA,NA,1,2.1,NA,1.5,1.4,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"665",3.9,130,NA,NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"666",NA,NA,NA,NA,NA,1,2.8,NA,3,2.5,NA,"ohs",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"667",4.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"668",1.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"669",NA,NA,NA,NA,NA,1,2.1,NA,2.3,2.1,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"670",18,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"671",NA,NA,NA,NA,NA,1,2.5,NA,2,1.1,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"672",2.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"673",NA,NA,NA,NA,NA,1,2.2,NA,2.2,1.2,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"674",NA,NA,NA,NA,NA,1,1.1,NA,1.8,1.1,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"675",NA,NA,NA,NA,NA,1,1.1,NA,1,0.8,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"676",6.7,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"677",1.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"678",NA,NA,NA,NA,NA,1,2.2,NA,1.8,1.7,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"679",7.7,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"680",NA,NA,NA,NA,NA,1,2.9,NA,1.7,1.7,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"681",2.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"682",NA,NA,NA,NA,NA,1,2.6,NA,2.9,2.5,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"683",NA,NA,NA,NA,NA,1,1.6,NA,1.7,1.6,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"684",23.2,130,NA,NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"685",NA,NA,NA,NA,NA,1,2.6,NA,2.2,1.7,NA,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"686",5.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"687",NA,NA,NA,NA,NA,1,1.7,NA,1.6,1.1,NA,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"688",2.5,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,3,"689",2,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"690",16.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"691",20,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"692",12.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"693",18.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"694",20.9,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"695",14.2,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"696",59.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"697",33,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,4,"698",11.4,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"699",11.2,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"700",19.1,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"701",52.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"702",17.8,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"703",12,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"704",32.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_052",20150520,39,2,"705",10.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1459",6.1,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1460",NA,NA,NA,NA,NA,1,1.5,NA,1.7,1.6,4,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1461",4.3,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1462",1.5,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1463",1.2,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1464",3,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1465",53,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1466",1.4,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1467",NA,NA,NA,NA,NA,1,2.8,NA,2.4,2.3,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1469",NA,NA,NA,NA,NA,1,2.1,NA,3.5,2.8,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1470",28.7,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1472",1.1,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1473",17,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1474",2.5,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1475",56,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1476",2.4,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1477",4.3,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1478",NA,NA,NA,NA,NA,1,1.2,NA,1.8,1.4,4,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1479",3.7,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1480",NA,NA,NA,NA,NA,1,2.7,NA,2.9,2.5,4,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1481",NA,NA,NA,NA,NA,1,3.2,NA,2.3,2,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1482",NA,NA,NA,NA,NA,1,2.3,NA,4.2,3,3,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1483",57,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,2,"1484",4.8,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1485",9.8,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1486",1.8,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1487",NA,NA,NA,NA,NA,1,1.7,NA,1.8,1.5,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1488",NA,NA,NA,NA,NA,1,1.7,NA,2.1,1.9,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1489",NA,NA,NA,NA,NA,1,3,NA,3.3,2.7,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1490",NA,NA,NA,NA,NA,1,1.7,NA,4.4,4.3,3,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1491",30.7,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1491A",34.3,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1492",6,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1493",5.7,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1494",1.61,130,NA,NA,NA,2,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1495",2.7,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1496",NA,NA,NA,NA,NA,1,3.2,NA,3.5,2.5,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1497",1.2,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1498",NA,NA,NA,NA,NA,1,2.2,NA,2,2,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1499",NA,NA,NA,NA,NA,1,3,NA,2.6,2.3,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1500",53,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1501",45,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1502",NA,NA,NA,NA,NA,1,2.3,NA,3.1,2.4,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1503",4.3,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1504",NA,NA,NA,NA,NA,1,1.3,NA,2.1,1.8,4,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1505",NA,NA,NA,NA,NA,1,2.5,NA,1.8,1.4,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1506",NA,NA,NA,NA,NA,1,1.3,NA,1.4,1.3,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1507",NA,NA,NA,NA,NA,1,3,NA,2.3,2.3,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1508",21.6,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1509",33.3,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,4,"1510",NA,NA,NA,NA,NA,1,1.9,NA,1.5,1.2,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,3,"1511",57,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,3,"1512",13.3,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,3,"1513",47,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,1,"1514",29,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,1,"1515",13.5,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,1,"1516",49,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,23,1,"1517",34,130,NA,NA,NA,2,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1518",33,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1519",48,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1520",NA,NA,NA,NA,NA,1,2.7,NA,4.4,3.1,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1521",NA,NA,NA,NA,NA,1,2.7,NA,3.7,3,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1522",2,139,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1523",NA,NA,NA,NA,NA,1,2.4,NA,2.5,2.2,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1524",NA,NA,NA,NA,NA,1,2.7,NA,2.4,2.1,4,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1525",NA,NA,NA,NA,NA,1,2,NA,2.7,2.4,4,"hsp",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1526",23.7,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1527",NA,NA,NA,NA,NA,1,2,NA,2.1,1.9,3,"cyl",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1528",5.3,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1529",NA,NA,NA,NA,NA,1,1.7,NA,1.2,0.8,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1530",1.1,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,NA,NA,NA,"tower","basePlot"
"GRSM","GRSM_053",20150601,41,4,"1531",3.9,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,NA,NA,NA,"tower","basePlot"
