"","siteID","plotID","subplotID","nestedsubplotid","tagID","treeID","dbh.16","measurementHeight.16","stemStatus.16","growthForm"
"16483","GRSM","GRSM_047",21,"4","01251","GRSM_047_01251",10.8,130,4,"sbt"
"16484","GRSM","GRSM_047",21,"4","01253","GRSM_047_01253",2.7,130,1,"sis"
"16485","GRSM","GRSM_047",21,"4","01254","GRSM_047_01254",2.1,130,1,"sis"
"16486","GRSM","GRSM_047",21,"4","01255","GRSM_047_01255",4.7,130,1,"smt"
"16487","GRSM","GRSM_047",21,"4","01257","GRSM_047_01257",1.7,130,1,"sis"
"16488","GRSM","GRSM_047",21,"4","01258","GRSM_047_01258",1.9,130,1,"sis"
"16489","GRSM","GRSM_047",21,"4","01260","GRSM_047_01260",3.4,130,1,"sis"
"16490","GRSM","GRSM_047",21,"4","01261","GRSM_047_01261",2.8,130,1,"sis"
"16491","GRSM","GRSM_047",21,"4","01262","GRSM_047_01262",3.9,130,1,"sis"
"16492","GRSM","GRSM_047",NA,NA,"01262","GRSM_047_01262",1.7,130,1,"sis"
"16493","GRSM","GRSM_047",NA,NA,"01262","GRSM_047_01262",2.4,130,1,"sis"
"16494","GRSM","GRSM_047",21,"4","01263","GRSM_047_01263",3.6,130,1,"sis"
"16495","GRSM","GRSM_047",21,"4","01264","GRSM_047_01264",32.7,130,2,"sbt"
"16496","GRSM","GRSM_047",21,"4","01265","GRSM_047_01265",2.1,130,1,"sis"
"16497","GRSM","GRSM_047",NA,NA,"01265","GRSM_047_01265",1.5,130,1,"sis"
"16498","GRSM","GRSM_047",21,"4","01266","GRSM_047_01266",2.4,130,1,"sis"
"16499","GRSM","GRSM_047",21,"4","01268","GRSM_047_01268",15.2,130,1,"sbt"
"16500","GRSM","GRSM_047",21,"4","01269","GRSM_047_01269",34.5,130,1,"sbt"
"16501","GRSM","GRSM_047",21,"4","01270","GRSM_047_01270",32.5,130,1,"sbt"
"16502","GRSM","GRSM_047",21,"4","01276","GRSM_047_01276",15.7,130,6,"sbt"
"16503","GRSM","GRSM_047",21,"4","01277","GRSM_047_01277",15.1,130,1,"sbt"
"16504","GRSM","GRSM_047",21,"4","01278","GRSM_047_01278",17,140,1,"sbt"
"16505","GRSM","GRSM_047",21,"4","01279","GRSM_047_01279",10.4,130,1,"sbt"
"16506","GRSM","GRSM_047",21,"4","01280","GRSM_047_01280",18.1,130,1,"sbt"
"16507","GRSM","GRSM_047",21,"4","01281","GRSM_047_01281",16.7,130,1,"sbt"
"16508","GRSM","GRSM_047",21,"4","01282","GRSM_047_01282",14.4,130,1,"sbt"
"16509","GRSM","GRSM_047",39,"1","01315","GRSM_047_01315",1.2,130,1,"sis"
"16510","GRSM","GRSM_047",39,"1","01316","GRSM_047_01316",1.2,130,1,"sis"
"16511","GRSM","GRSM_047",39,"1","01317","GRSM_047_01317",1.4,130,1,"sis"
"16512","GRSM","GRSM_047",39,"1","01318","GRSM_047_01318",9.7,130,6,"sbt"
"16513","GRSM","GRSM_047",39,"1","01319","GRSM_047_01319",30.1,130,2,"sbt"
"16514","GRSM","GRSM_047",39,"1","01320","GRSM_047_01320",46.7,130,2,"sbt"
"16515","GRSM","GRSM_047",39,"1","01323","GRSM_047_01323",14.6,130,1,"sbt"
"16516","GRSM","GRSM_047",39,"1","01324","GRSM_047_01324",11.8,130,1,"sbt"
"16517","GRSM","GRSM_047",39,"1","01325","GRSM_047_01325",16.5,130,2,"sbt"
"16518","GRSM","GRSM_047",39,"1","01326","GRSM_047_01326",18.9,130,1,"sbt"
"16519","GRSM","GRSM_047",39,"1","01327","GRSM_047_01327",35.4,130,1,"sbt"
"16520","GRSM","GRSM_047",39,"2","01321","GRSM_047_01321",13.1,130,1,"sbt"
"16521","GRSM","GRSM_047",39,"2","01322","GRSM_047_01322",14.5,130,1,"sbt"
"16522","GRSM","GRSM_047",39,"2","01329","GRSM_047_01329",14.9,130,1,"sbt"
"16523","GRSM","GRSM_047",39,"2","01330","GRSM_047_01330",11.9,130,1,"sbt"
"16524","GRSM","GRSM_047",39,"3","01333","GRSM_047_01333",24.5,130,1,"sbt"
"16525","GRSM","GRSM_047",39,"3","01337","GRSM_047_01337",1.5,130,1,"sis"
"16526","GRSM","GRSM_047",39,"1","01304","GRSM_047_01304",3.8,130,1,"sis"
"16527","GRSM","GRSM_047",NA,NA,"01304","GRSM_047_01304",2,130,1,"sis"
"16528","GRSM","GRSM_047",39,"1","01305","GRSM_047_01305",2.3,130,1,"sis"
"16529","GRSM","GRSM_047",39,"1","01307","GRSM_047_01307",27.8,130,1,"sbt"
"16530","GRSM","GRSM_047",39,"1","01308","GRSM_047_01308",3.4,130,1,"sis"
"16531","GRSM","GRSM_047",39,"1","01309","GRSM_047_01309",3.7,130,1,"sis"
"16532","GRSM","GRSM_047",39,"1","01310","GRSM_047_01310",3.1,130,1,"sis"
"16533","GRSM","GRSM_047",39,"1","01311","GRSM_047_01311",3.5,130,1,"sis"
"16534","GRSM","GRSM_047",39,"1","01312","GRSM_047_01312",4.6,130,1,"sis"
"16535","GRSM","GRSM_047",39,"1","01313","GRSM_047_01313",3.1,130,1,"sis"
"16536","GRSM","GRSM_047",39,"3","01338","GRSM_047_01338",3.6,130,1,"sis"
"16537","GRSM","GRSM_047",39,"3","01339","GRSM_047_01339",24.5,130,1,"sbt"
"16538","GRSM","GRSM_047",39,"3","01340","GRSM_047_01340",7.2,130,1,"smt"
"16539","GRSM","GRSM_047",39,"3","01341","GRSM_047_01341",11.2,130,1,"mbt"
"16540","GRSM","GRSM_047",39,"3","01341A","GRSM_047_01341A",4.2,130,1,"mbt"
"16541","GRSM","GRSM_047",39,"3","01343","GRSM_047_01343",2.4,130,1,"sis"
"16542","GRSM","GRSM_047",39,"3","01344","GRSM_047_01344",1.4,130,1,"smt"
"16543","GRSM","GRSM_047",39,"3","01345","GRSM_047_01345",8.6,130,1,"smt"
"16544","GRSM","GRSM_047",39,"3","01346","GRSM_047_01346",2,130,1,"sis"
"16545","GRSM","GRSM_047",39,"4","01328","GRSM_047_01328",24.8,130,1,"sbt"
"16546","GRSM","GRSM_047",39,"4","01331","GRSM_047_01331",25.4,130,1,"mbt"
"16547","GRSM","GRSM_047",39,"4","01331A","GRSM_047_01331A",19.1,130,1,"mbt"
"16548","GRSM","GRSM_047",39,"4","01332","GRSM_047_01332",15.4,130,1,"sbt"
"16549","GRSM","GRSM_047",39,"4","01334","GRSM_047_01334",15.8,130,1,"sbt"
"16550","GRSM","GRSM_047",39,"4","01335","GRSM_047_01335",26.9,130,1,"sbt"
"16551","GRSM","GRSM_047",39,"4","01336","GRSM_047_01336",38.2,130,1,"mbt"
"16552","GRSM","GRSM_047",39,NA,"01336A","GRSM_047_01336A",22.8,130,1,"mbt"
"16553","GRSM","GRSM_048",23,"1","00148","GRSM_048_00148",15.5,130,1,"sbt"
"16554","GRSM","GRSM_048",23,"1","00149","GRSM_048_00149",53.7,130,1,"sbt"
"16555","GRSM","GRSM_048",23,"1","00150","GRSM_048_00150",17.1,130,1,"sbt"
"16556","GRSM","GRSM_048",23,"1","00151","GRSM_048_00151",47.5,130,1,"sbt"
"16557","GRSM","GRSM_048",23,"1","00152","GRSM_048_00152",14.9,130,1,"sbt"
"16558","GRSM","GRSM_048",23,"2","00106","GRSM_048_00106",3,130,1,"smt"
"16559","GRSM","GRSM_048",23,"2","00107","GRSM_048_00107",33.5,130,1,"sbt"
"16560","GRSM","GRSM_048",23,"2","00108","GRSM_048_00108",22.2,130,1,"smt"
"16561","GRSM","GRSM_048",23,"2","00109","GRSM_048_00109",2,130,1,"smt"
"16562","GRSM","GRSM_048",23,"2","00110","GRSM_048_00110",1.9,130,1,"smt"
"16563","GRSM","GRSM_048",23,"2","00111","GRSM_048_00111",3.9,130,1,"smt"
"16564","GRSM","GRSM_048",23,"2","00112","GRSM_048_00112",1.3,130,1,"smt"
"16565","GRSM","GRSM_048",23,"2","00113","GRSM_048_00113",47.2,130,1,"sbt"
"16566","GRSM","GRSM_048",23,"2","00114","GRSM_048_00114",8.4,130,1,"lia"
"16567","GRSM","GRSM_048",23,"2","00115","GRSM_048_00115",5.4,130,1,"smt"
"16568","GRSM","GRSM_048",23,"2","00117","GRSM_048_00117",1.8,130,1,"smt"
"16569","GRSM","GRSM_048",23,"2","00118","GRSM_048_00118",10.3,130,1,"mbt"
"16570","GRSM","GRSM_048",23,"2","00118A","GRSM_048_00118A",9.7,130,1,"mbt"
"16571","GRSM","GRSM_048",23,"2","00119","GRSM_048_00119",15.5,130,1,"sbt"
"16572","GRSM","GRSM_048",23,"2","00122","GRSM_048_00122",1.9,130,1,"smt"
"16573","GRSM","GRSM_048",23,"2","00124","GRSM_048_00124",9.9,130,2,"smt"
"16574","GRSM","GRSM_048",23,"3","00144","GRSM_048_00144",46.9,130,10,"sbt"
"16575","GRSM","GRSM_048",23,"3","00145","GRSM_048_00145",44,130,1,"sbt"
"16576","GRSM","GRSM_048",23,"3","00146","GRSM_048_00146",43.7,130,1,"sbt"
"16577","GRSM","GRSM_048",23,"3","00147","GRSM_048_00147",14.9,130,1,"sbt"
"16578","GRSM","GRSM_048",23,"4","00125","GRSM_048_00125",16.4,130,1,"sbt"
"16579","GRSM","GRSM_048",23,"4","00126","GRSM_048_00126",7.3,130,1,"smt"
"16580","GRSM","GRSM_048",23,"4","00129","GRSM_048_00129",39.3,130,1,"sbt"
"16581","GRSM","GRSM_048",23,"4","00130","GRSM_048_00130",1.3,130,1,"smt"
"16582","GRSM","GRSM_048",23,"4","00133","GRSM_048_00133",1.5,130,1,"smt"
"16583","GRSM","GRSM_048",23,"4","00134","GRSM_048_00134",1.1,130,1,"smt"
"16584","GRSM","GRSM_048",23,"4","00137","GRSM_048_00137",49.7,130,1,"sbt"
"16585","GRSM","GRSM_048",23,"4","00142","GRSM_048_00142",2.4,130,1,"smt"
"16586","GRSM","GRSM_048",23,"4","00143","GRSM_048_00143",3.8,130,1,"smt"
"16587","GRSM","GRSM_048",41,"1","00165","GRSM_048_00165",18.5,130,1,"sbt"
"16588","GRSM","GRSM_048",41,"1","00166","GRSM_048_00166",97.8,130,1,"sbt"
"16589","GRSM","GRSM_048",41,"1","00167","GRSM_048_00167",19.2,130,1,"sbt"
"16590","GRSM","GRSM_048",41,"1","00168","GRSM_048_00168",3.1,130,1,"smt"
"16591","GRSM","GRSM_048",41,"1","00169","GRSM_048_00169",3.3,130,1,"smt"
"16592","GRSM","GRSM_048",41,"1","00170","GRSM_048_00170",15.8,130,2,"sbt"
"16593","GRSM","GRSM_048",41,"1","00173","GRSM_048_00173",25.9,130,1,"sbt"
"16594","GRSM","GRSM_048",41,"1","00175","GRSM_048_00175",1.3,130,1,"sis"
"16595","GRSM","GRSM_048",41,"1","00176","GRSM_048_00176",1.1,130,1,"sis"
"16596","GRSM","GRSM_048",41,"1","00177","GRSM_048_00177",8.4,130,1,"smt"
"16597","GRSM","GRSM_048",41,"1","00178","GRSM_048_00178",6.7,130,1,"sis"
"16598","GRSM","GRSM_048",41,"1","00179","GRSM_048_00179",2.4,130,1,"smt"
"16599","GRSM","GRSM_048",41,"1","00180","GRSM_048_00180",1,130,1,"smt"
"16600","GRSM","GRSM_048",41,"1","00181","GRSM_048_00181",5.5,130,1,"smt"
"16601","GRSM","GRSM_048",41,"1","00181","GRSM_048_00181",4,130,1,"smt"
"16602","GRSM","GRSM_048",41,"1","00182","GRSM_048_00182",4.7,130,1,"smt"
"16603","GRSM","GRSM_048",41,"1","00183","GRSM_048_00183",4.4,130,4,"smt"
"16604","GRSM","GRSM_048",41,"1","00183","GRSM_048_00183",2.5,130,4,"smt"
"16605","GRSM","GRSM_048",41,"1","00185","GRSM_048_00185",7.8,130,4,"smt"
"16606","GRSM","GRSM_048",41,"1","00186","GRSM_048_00186",15.3,130,1,"sbt"
"16607","GRSM","GRSM_048",41,"1","00187","GRSM_048_00187",5.5,130,1,"sis"
"16608","GRSM","GRSM_048",41,"1","00187","GRSM_048_00187",2.8,130,1,"sis"
"16609","GRSM","GRSM_048",41,"1","00188","GRSM_048_00188",3.8,130,1,"sis"
"16610","GRSM","GRSM_048",NA,NA,"00188","GRSM_048_00188",2.9,130,1,"sis"
"16611","GRSM","GRSM_048",41,"1","00189","GRSM_048_00189",3.1,130,1,"sis"
"16612","GRSM","GRSM_048",41,"2","00190","GRSM_048_00190",80,130,1,"sbt"
"16613","GRSM","GRSM_048",41,"2","00191","GRSM_048_00191",65.4,130,1,"sbt"
"16614","GRSM","GRSM_048",41,"2","00192","GRSM_048_00192",26.7,130,2,"sbt"
"16615","GRSM","GRSM_048",41,"2","00193","GRSM_048_00193",30.7,130,2,"sbt"
"16616","GRSM","GRSM_048",41,"2","00194","GRSM_048_00194",37.7,130,1,"sbt"
"16617","GRSM","GRSM_048",41,"2","00195","GRSM_048_00195",130,130,1,"lia"
"16618","GRSM","GRSM_048",41,"3","00162","GRSM_048_00162",29,130,1,"sbt"
"16619","GRSM","GRSM_048",41,"3","00163","GRSM_048_00163",15.2,130,1,"sbt"
"16620","GRSM","GRSM_048",41,"3","00164","GRSM_048_00164",47.3,130,1,"sbt"
"16621","GRSM","GRSM_048",41,"4","00153","GRSM_048_00153",11.7,130,1,"sbt"
"16622","GRSM","GRSM_048",41,"4","00154","GRSM_048_00154",13.4,130,1,"sbt"
"16623","GRSM","GRSM_048",41,"4","00155","GRSM_048_00155",17.2,130,2,"sbt"
"16624","GRSM","GRSM_048",41,"4","00156","GRSM_048_00156",3.8,130,1,"lia"
"16625","GRSM","GRSM_048",41,"4","00159","GRSM_048_00159",3.7,130,1,"smt"
"16626","GRSM","GRSM_048",41,"4","00160","GRSM_048_00160",9.6,130,1,"smt"
"16627","GRSM","GRSM_048",41,"4","00161","GRSM_048_00161",51.5,130,1,"sbt"
"16628","GRSM","GRSM_057",23,"2","00001","GRSM_057_00001",13.6,130,4,"sbt"
"16629","GRSM","GRSM_057",23,"2","00002","GRSM_057_00002",23.9,130,1,"sbt"
"16630","GRSM","GRSM_057",23,"2","00005","GRSM_057_00005",1.2,130,1,"smt"
"16631","GRSM","GRSM_057",23,"2","00007","GRSM_057_00007",1.5,130,1,"smt"
"16632","GRSM","GRSM_057",23,"2","00009","GRSM_057_00009",2,130,1,"smt"
"16633","GRSM","GRSM_057",23,"2","00010","GRSM_057_00010",16.6,130,1,"sbt"
"16634","GRSM","GRSM_057",23,"2","00011","GRSM_057_00011",2.6,130,1,"smt"
"16635","GRSM","GRSM_057",23,"2","00014","GRSM_057_00014",1.8,130,4,"smt"
"16636","GRSM","GRSM_057",23,"2","00018","GRSM_057_00018",4.8,130,1,"smt"
"16637","GRSM","GRSM_057",23,"2","00019","GRSM_057_00019",4,130,1,"smt"
"16638","GRSM","GRSM_057",23,"2","00020","GRSM_057_00020",10.1,130,1,"sbt"
"16639","GRSM","GRSM_057",23,"2","00021","GRSM_057_00021",4.6,130,1,"smt"
"16640","GRSM","GRSM_057",23,"2","00023","GRSM_057_00023",1.4,130,1,"sis"
"16641","GRSM","GRSM_057",NA,NA,"00023","GRSM_057_00023",1.1,130,1,"sis"
"16642","GRSM","GRSM_057",23,"2","00024","GRSM_057_00024",22.8,130,1,"sbt"
"16643","GRSM","GRSM_057",23,"2","00025","GRSM_057_00025",9.7,130,1,"smt"
"16644","GRSM","GRSM_057",23,"2","00026","GRSM_057_00026",9.5,130,6,"smt"
"16645","GRSM","GRSM_057",23,"4","00022","GRSM_057_00022",8.9,130,1,"smt"
"16646","GRSM","GRSM_057",23,"4","00029","GRSM_057_00029",59.7,130,1,"sbt"
"16647","GRSM","GRSM_057",23,"4","00031","GRSM_057_00031",29.4,130,1,"mbt"
"16648","GRSM","GRSM_057",23,"4","00031A","GRSM_057_00031A",46.5,130,1,"mbt"
"16649","GRSM","GRSM_057",23,"4","00031B","GRSM_057_00031B",19.1,120,1,"mbt"
"16650","GRSM","GRSM_057",23,"4","00037","GRSM_057_00037",5.8,130,1,"smt"
"16651","GRSM","GRSM_057",23,"4","00032","GRSM_057_00032",43,130,6,"sbt"
"16652","GRSM","GRSM_057",23,"4","00034","GRSM_057_00034",62.5,130,1,"sbt"
"16653","GRSM","GRSM_057",23,"4","00039","GRSM_057_00039",12.8,130,1,"sbt"
"16654","GRSM","GRSM_057",23,"4","00040","GRSM_057_00040",52.6,130,1,"sbt"
"16655","GRSM","GRSM_057",23,"1","00041","GRSM_057_00041",11.6,130,4,"sbt"
"16656","GRSM","GRSM_057",23,"1","00042","GRSM_057_00042",16.2,130,1,"sbt"
"16657","GRSM","GRSM_057",23,"3","00043","GRSM_057_00043",55.6,130,1,"sbt"
"16658","GRSM","GRSM_057",23,"1","00044","GRSM_057_00044",16.8,130,1,"sbt"
"16659","GRSM","GRSM_057",23,"3","00045","GRSM_057_00045",32.8,130,1,"sbt"
"16660","GRSM","GRSM_057",23,"3","00046","GRSM_057_00046",36.3,130,1,"sbt"
"16661","GRSM","GRSM_057",23,"3","00047","GRSM_057_00047",59.8,130,1,"sbt"
"16662","GRSM","GRSM_057",23,"3","00048","GRSM_057_00048",44.1,130,1,"sbt"
"16663","GRSM","GRSM_057",41,"1","00079","GRSM_057_00079",66.8,130,1,"sbt"
"16664","GRSM","GRSM_057",41,"1","00080","GRSM_057_00080",1.7,130,2,"sis"
"16665","GRSM","GRSM_057",41,"1","00082","GRSM_057_00082",15.2,130,1,"sbt"
"16666","GRSM","GRSM_057",41,"1","00083","GRSM_057_00083",1.9,130,2,"sis"
"16667","GRSM","GRSM_057",41,"1","00084","GRSM_057_00084",1.6,130,1,"sis"
"16668","GRSM","GRSM_057",NA,NA,"00084","GRSM_057_00084",1.1,130,1,"sis"
"16669","GRSM","GRSM_057",41,"1","00087","GRSM_057_00087",1.2,130,1,"sis"
"16670","GRSM","GRSM_057",41,"1","00091","GRSM_057_00091",41.7,130,1,"sbt"
"16671","GRSM","GRSM_057",41,"1","00094","GRSM_057_00094",5,130,1,"smt"
"16672","GRSM","GRSM_057",41,"1","00095","GRSM_057_00095",10.3,130,1,"sbt"
"16673","GRSM","GRSM_057",41,"1","00097","GRSM_057_00097",2.4,130,1,"smt"
"16674","GRSM","GRSM_057",41,"1","00099","GRSM_057_00099",26.3,130,1,"sbt"
"16675","GRSM","GRSM_057",41,"1","00100","GRSM_057_00100",2.1,130,1,"sis"
"16676","GRSM","GRSM_057",41,"1","00101","GRSM_057_00101",5.1,130,1,"smt"
"16677","GRSM","GRSM_057",41,"2","00071","GRSM_057_00071",15.8,130,1,"sbt"
"16678","GRSM","GRSM_057",41,"2","00072","GRSM_057_00072",27.6,130,1,"sbt"
"16679","GRSM","GRSM_057",41,"2","00073","GRSM_057_00073",70.2,130,1,"sbt"
"16680","GRSM","GRSM_057",41,"2","00074","GRSM_057_00074",17.6,130,1,"sbt"
"16681","GRSM","GRSM_057",41,"2","00075","GRSM_057_00075",31.8,130,2,"sbt"
"16682","GRSM","GRSM_057",41,"2","00076","GRSM_057_00076",37.5,130,1,"sbt"
"16683","GRSM","GRSM_057",41,"2","00077","GRSM_057_00077",10.9,130,1,"sbt"
"16684","GRSM","GRSM_057",41,"2","00078","GRSM_057_00078",44,130,1,"sbt"
"16685","GRSM","GRSM_057",41,"3","00105","GRSM_057_00105",11.4,130,1,"sbt"
"16686","GRSM","GRSM_057",41,"4","00052","GRSM_057_00052",1.6,130,1,"sis"
"16687","GRSM","GRSM_057",NA,NA,"00052","GRSM_057_00052",1.2,130,1,"sis"
"16688","GRSM","GRSM_057",41,"4","00053","GRSM_057_00053",2.5,130,1,"smt"
"16689","GRSM","GRSM_057",41,"4","00055","GRSM_057_00055",4.8,130,1,"sis"
"16690","GRSM","GRSM_057",NA,NA,"00055","GRSM_057_00055",3.4,130,1,"sis"
"16691","GRSM","GRSM_057",NA,NA,"00055","GRSM_057_00055",3,130,1,"sis"
"16692","GRSM","GRSM_057",NA,NA,"00055","GRSM_057_00055",2.2,130,1,"sis"
"16693","GRSM","GRSM_057",NA,NA,"00055","GRSM_057_00055",1.3,130,1,"sis"
"16694","GRSM","GRSM_057",NA,NA,"00055","GRSM_057_00055",2.4,130,1,"sis"
"16695","GRSM","GRSM_057",NA,NA,"00055","GRSM_057_00055",2.4,130,1,"sis"
"16696","GRSM","GRSM_057",41,"4","00056","GRSM_057_00056",2.8,130,1,"sis"
"16697","GRSM","GRSM_057",41,"4","00057","GRSM_057_00057",1.9,130,6,"sis"
"16698","GRSM","GRSM_057",NA,NA,"00057","GRSM_057_00057",1.5,130,1,"sis"
"16699","GRSM","GRSM_057",NA,NA,"00057","GRSM_057_00057",1.8,130,1,"sis"
"16700","GRSM","GRSM_057",41,"4","00058","GRSM_057_00058",2.3,130,1,"sis"
"16701","GRSM","GRSM_057",NA,NA,"00058","GRSM_057_00058",1.3,130,1,"sis"
"16702","GRSM","GRSM_057",41,"4","00059","GRSM_057_00059",2,130,1,"sis"
"16703","GRSM","GRSM_057",41,"4","00060","GRSM_057_00060",1.5,130,1,"sis"
"16704","GRSM","GRSM_057",41,"4","00062","GRSM_057_00062",1.5,130,1,"smt"
"16705","GRSM","GRSM_057",41,"4","00063","GRSM_057_00063",1.9,130,1,"smt"
"16706","GRSM","GRSM_057",41,"4","00065","GRSM_057_00065",1.5,130,1,"sis"
"16707","GRSM","GRSM_057",41,"4","00068","GRSM_057_00068",1.9,130,1,"sis"
"16708","GRSM","GRSM_057",NA,NA,"00068","GRSM_057_00068",2.3,130,1,"sis"
"16709","GRSM","GRSM_057",NA,NA,"00068","GRSM_057_00068",1.5,130,1,"sis"
"16710","GRSM","GRSM_057",NA,NA,"00068","GRSM_057_00068",3.2,130,2,"sis"
"16711","GRSM","GRSM_057",NA,NA,"00068","GRSM_057_00068",2.6,130,1,"sis"
"16712","GRSM","GRSM_057",NA,NA,"00068","GRSM_057_00068",2.2,130,2,"sis"
"16713","GRSM","GRSM_057",41,"4","00069","GRSM_057_00069",3.8,130,1,"sis"
"16714","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",1.6,130,1,"sis"
"16715","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",1.8,130,1,"sis"
"16716","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",2.2,130,2,"sis"
"16717","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",2.2,130,1,"sis"
"16718","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",1.7,130,1,"sis"
"16719","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",1.6,130,1,"sis"
"16720","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",1.1,130,2,"sis"
"16721","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",3.7,130,1,"sis"
"16722","GRSM","GRSM_057",NA,NA,"00069","GRSM_057_00069",5.7,130,2,"sis"
"16723","GRSM","GRSM_057",41,"4","00070","GRSM_057_00070",64.4,130,1,"mbt"
"16724","GRSM","GRSM_057",41,"4","00070A","GRSM_057_00070A",42,130,1,"mbt"
"16725","GRSM","GRSM_055",23,"1","01618","GRSM_055_01618",22.9,130,1,"sbt"
"16726","GRSM","GRSM_055",23,"1","01622","GRSM_055_01622",46.2,130,1,"sbt"
"16727","GRSM","GRSM_055",23,"1","01623","GRSM_055_01623",110,130,1,"sbt"
"16728","GRSM","GRSM_055",23,"1","01624","GRSM_055_01624",11.9,130,1,"sbt"
"16729","GRSM","GRSM_055",23,"1","01628","GRSM_055_01628",19.2,130,1,"sbt"
"16730","GRSM","GRSM_055",23,"1","01629","GRSM_055_01629",11,130,1,"sbt"
"16731","GRSM","GRSM_055",23,"2","01599","GRSM_055_01599",1.3,130,1,"sis"
"16732","GRSM","GRSM_055",NA,NA,"01599","GRSM_055_01599",1.3,130,1,"sis"
"16733","GRSM","GRSM_055",23,"2","01600","GRSM_055_01600",2.1,130,1,"smt"
"16734","GRSM","GRSM_055",23,"2","01601","GRSM_055_01601",2.2,130,1,"smt"
"16735","GRSM","GRSM_055",23,"2","01603","GRSM_055_01603",1.2,130,1,"smt"
"16736","GRSM","GRSM_055",23,"2","01607","GRSM_055_01607",1.1,130,1,"smt"
"16737","GRSM","GRSM_055",23,"2","01610","GRSM_055_01610",2.3,130,1,"sis"
"16738","GRSM","GRSM_055",NA,NA,"01610","GRSM_055_01610",1.7,130,1,"sis"
"16739","GRSM","GRSM_055",NA,NA,"01610","GRSM_055_01610",1.8,130,1,"sis"
"16740","GRSM","GRSM_055",23,"2","01612","GRSM_055_01612",1,130,1,"sis"
"16741","GRSM","GRSM_055",23,"2","01613","GRSM_055_01613",1.3,130,1,"smt"
"16742","GRSM","GRSM_055",23,"2","01615","GRSM_055_01615",1.5,130,1,"smt"
"16743","GRSM","GRSM_055",23,"2","01616","GRSM_055_01616",1.5,130,2,"sis"
"16744","GRSM","GRSM_055",NA,NA,"01616","GRSM_055_01616",1,130,1,"sis"
"16745","GRSM","GRSM_055",23,"2","01617","GRSM_055_01617",1.4,130,1,"sis"
"16746","GRSM","GRSM_055",23,"2","01619","GRSM_055_01619",13.9,130,1,"sbt"
"16747","GRSM","GRSM_055",23,"2","01620","GRSM_055_01620",30.1,130,1,"sbt"
"16748","GRSM","GRSM_055",23,"2","01621","GRSM_055_01621",10.3,130,1,"sbt"
"16749","GRSM","GRSM_055",23,"4","01626","GRSM_055_01626",4.2,130,1,"smt"
"16750","GRSM","GRSM_055",23,"4","01630","GRSM_055_01630",9.4,130,1,"smt"
"16751","GRSM","GRSM_055",23,"4","01631","GRSM_055_01631",10.5,130,1,"sbt"
"16752","GRSM","GRSM_055",41,"1","01907","GRSM_055_01907",4.2,130,1,"smt"
"16753","GRSM","GRSM_055",41,"1","01908","GRSM_055_01908",54.2,130,1,"sbt"
"16754","GRSM","GRSM_055",41,"1","01909","GRSM_055_01909",2.8,130,1,"smt"
"16755","GRSM","GRSM_055",41,"1","01911","GRSM_055_01911",59.7,130,1,"sbt"
"16756","GRSM","GRSM_055",41,"1","01912","GRSM_055_01912",77,130,1,"sbt"
"16757","GRSM","GRSM_055",41,"1","01913","GRSM_055_01913",12.4,130,1,"sbt"
"16758","GRSM","GRSM_055",41,"1","01914","GRSM_055_01914",39.6,130,1,"sbt"
"16759","GRSM","GRSM_055",41,"1","01915","GRSM_055_01915",73.6,130,1,"sbt"
"16760","GRSM","GRSM_055",41,"1","01916","GRSM_055_01916",45,130,1,"sbt"
"16761","GRSM","GRSM_055",41,"2","01917","GRSM_055_01917",82.4,130,1,"sbt"
"16762","GRSM","GRSM_055",41,"2","01919","GRSM_055_01919",46.5,130,1,"sbt"
"16763","GRSM","GRSM_055",41,"2","01920","GRSM_055_01920",19.8,130,1,"sbt"
"16764","GRSM","GRSM_055",41,"2","01921","GRSM_055_01921",62.9,130,10,"sbt"
"16765","GRSM","GRSM_055",41,"2","01923","GRSM_055_01923",17,130,1,"sbt"
"16766","GRSM","GRSM_055",41,"2","01924","GRSM_055_01924",31.5,130,1,"sbt"
"16767","GRSM","GRSM_055",41,"3","01927","GRSM_055_01927",23.8,130,1,"sbt"
"16768","GRSM","GRSM_055",41,"3","01932","GRSM_055_01932",52.5,130,1,"sbt"
"16769","GRSM","GRSM_055",41,"3","01934","GRSM_055_01934",43.8,130,2,"mbt"
"16770","GRSM","GRSM_055",41,NA,"01934A","GRSM_055_01934A",37.4,130,1,"mbt"
"16771","GRSM","GRSM_055",41,"4","01922","GRSM_055_01922",17.7,130,2,"sbt"
"16772","GRSM","GRSM_055",41,"4","01925","GRSM_055_01925",50.6,130,1,"sbt"
"16773","GRSM","GRSM_055",41,"4","01926","GRSM_055_01926",10.7,130,1,"sbt"
"16774","GRSM","GRSM_055",41,"4","01928","GRSM_055_01928",14.8,130,1,"sbt"
