"","siteID","plotID","subplotID","nestedSubplotID","tagID","treeID","dbh.15","measurementHeight.15","stemStatus.15","growthForm"
"9575","GRSM","GRSM_051",23,4,"2016","GRSM_051_2016",31,130,1,NA
"9576","GRSM","GRSM_051",23,4,"2017","GRSM_051_2017",15.4,130,1,NA
"9577","GRSM","GRSM_051",23,4,"2017A","GRSM_051_2017A",15.4,130,1,NA
"9578","GRSM","GRSM_051",23,4,"2018","GRSM_051_2018",2.1,130,1,NA
"9579","GRSM","GRSM_051",23,2,"2019","GRSM_051_2019",18.2,130,1,NA
"9580","GRSM","GRSM_051",23,4,"2020","GRSM_051_2020",27.3,130,1,NA
"9581","GRSM","GRSM_051",23,4,"2021","GRSM_051_2021",10.1,130,1,NA
"9582","GRSM","GRSM_051",23,4,"2022","GRSM_051_2022",17.9,130,2,NA
"9583","GRSM","GRSM_051",23,4,"2024","GRSM_051_2024",8.5,130,1,NA
"9584","GRSM","GRSM_051",23,4,"2025","GRSM_051_2025",4,130,1,NA
"9585","GRSM","GRSM_051",23,4,"2030","GRSM_051_2030",1.1,130,1,NA
"9586","GRSM","GRSM_051",23,4,"2032","GRSM_051_2032",1.4,130,1,NA
"9587","GRSM","GRSM_051",41,2,"2034","GRSM_051_2034",26.5,130,1,NA
"9588","GRSM","GRSM_051",41,2,"2035","GRSM_051_2035",30,130,1,NA
"9589","GRSM","GRSM_051",41,2,"2036","GRSM_051_2036",12.4,130,1,NA
"9590","GRSM","GRSM_051",41,4,"2037","GRSM_051_2037",10.9,130,1,NA
"9591","GRSM","GRSM_051",41,2,"2038","GRSM_051_2038",12.9,130,1,NA
"9592","GRSM","GRSM_051",41,2,"2039","GRSM_051_2039",19.8,130,1,NA
"9593","GRSM","GRSM_051",41,4,"2040","GRSM_051_2040",33,130,1,NA
"9594","GRSM","GRSM_051",41,2,"2041","GRSM_051_2041",45.4,130,2,NA
"9595","GRSM","GRSM_051",41,2,"2042","GRSM_051_2042",25.7,130,1,NA
"9596","GRSM","GRSM_051",41,2,"2043","GRSM_051_2043",30,130,1,NA
"9597","GRSM","GRSM_051",41,2,"2044","GRSM_051_2044",34.7,130,1,NA
"9598","GRSM","GRSM_051",41,4,"2045","GRSM_051_2045",18.2,130,1,NA
"9599","GRSM","GRSM_051",41,4,"2046","GRSM_051_2046",16,130,1,NA
"9600","GRSM","GRSM_051",41,4,"2047","GRSM_051_2047",18.5,130,1,NA
"9601","GRSM","GRSM_051",41,4,"2049","GRSM_051_2049",2.4,130,1,NA
"9602","GRSM","GRSM_051",41,4,"2050","GRSM_051_2050",7.6,130,1,NA
"9603","GRSM","GRSM_051",41,4,"2051","GRSM_051_2051",7.4,130,1,NA
"9604","GRSM","GRSM_051",41,4,"2053","GRSM_051_2053",2,130,1,NA
"9605","GRSM","GRSM_051",41,3,"2054","GRSM_051_2054",15.8,130,1,NA
"9606","GRSM","GRSM_051",41,3,"2055","GRSM_051_2055",13.7,130,1,NA
"9607","GRSM","GRSM_051",41,3,"2056","GRSM_051_2056",10,130,1,NA
"9608","GRSM","GRSM_051",41,3,"2057","GRSM_051_2057",15.3,130,1,NA
"9609","GRSM","GRSM_051",41,3,"2057A","GRSM_051_2057A",12.8,130,1,NA
"9610","GRSM","GRSM_051",41,1,"2058","GRSM_051_2058",11.3,130,1,NA
"9611","GRSM","GRSM_051",41,4,"2059","GRSM_051_2059",19.1,130,1,NA
"9612","GRSM","GRSM_051",41,4,"2060","GRSM_051_2060",10,130,1,NA
"9613","GRSM","GRSM_051",41,3,"2061","GRSM_051_2061",26.7,130,1,NA
"9614","GRSM","GRSM_051",41,3,"2062","GRSM_051_2062",15,130,1,NA
"9615","GRSM","GRSM_051",41,3,"2063","GRSM_051_2063",18.3,130,2,NA
"9616","GRSM","GRSM_051",41,1,"2064","GRSM_051_2064",29.5,130,1,NA
"9617","GRSM","GRSM_051",41,1,"2065","GRSM_051_2065",13.7,130,1,NA
"9618","GRSM","GRSM_051",41,1,"2066","GRSM_051_2066",1.9,130,1,NA
"9619","GRSM","GRSM_051",41,1,"2070","GRSM_051_2070",13.5,130,1,NA
"9620","GRSM","GRSM_051",41,1,"2071","GRSM_051_2071",14.1,130,1,NA
"9621","GRSM","GRSM_051",41,1,"2072","GRSM_051_2072",18.5,130,1,NA
"9622","GRSM","GRSM_051",41,1,"2074","GRSM_051_2074",2.8,130,1,NA
"9623","GRSM","GRSM_052",21,1,"507","GRSM_052_507",6.3,130,1,NA
"9624","GRSM","GRSM_052",21,1,"508","GRSM_052_508",9.6,130,2,NA
"9625","GRSM","GRSM_052",21,1,"509","GRSM_052_509",11.6,130,1,NA
"9626","GRSM","GRSM_052",21,1,"510","GRSM_052_510",5,130,4,NA
"9627","GRSM","GRSM_052",21,1,"511","GRSM_052_511",12,130,4,NA
"9628","GRSM","GRSM_052",21,1,"512","GRSM_052_512",15.4,130,1,NA
"9629","GRSM","GRSM_052",21,1,"513","GRSM_052_513",38.9,130,1,NA
"9630","GRSM","GRSM_052",21,1,"514","GRSM_052_514",11.8,130,1,NA
"9631","GRSM","GRSM_052",21,1,"515","GRSM_052_515",19.4,130,1,NA
"9632","GRSM","GRSM_052",21,1,"516","GRSM_052_516",13,130,2,NA
"9633","GRSM","GRSM_052",21,1,"517","GRSM_052_517",41.8,130,1,NA
"9634","GRSM","GRSM_052",21,1,"519","GRSM_052_519",23.8,130,1,NA
"9635","GRSM","GRSM_052",21,1,"520","GRSM_052_520",10,130,4,NA
"9636","GRSM","GRSM_052",21,1,"521","GRSM_052_521",3.1,130,2,NA
"9637","GRSM","GRSM_052",21,1,"522","GRSM_052_522",7.1,130,4,NA
"9638","GRSM","GRSM_052",21,1,"523","GRSM_052_523",20.5,130,1,NA
"9639","GRSM","GRSM_052",21,1,"524","GRSM_052_524",2.6,130,2,NA
"9640","GRSM","GRSM_052",21,1,"525","GRSM_052_525",16,130,1,NA
"9641","GRSM","GRSM_052",21,1,"526","GRSM_052_526",5.8,130,1,NA
"9642","GRSM","GRSM_052",21,1,"528","GRSM_052_528",9.8,130,1,NA
"9643","GRSM","GRSM_052",21,1,"518","GRSM_052_518",15,130,1,NA
"9644","GRSM","GRSM_052",21,2,"530","GRSM_052_530",24.4,130,1,NA
"9645","GRSM","GRSM_052",21,2,"531","GRSM_052_531",48.7,130,1,NA
"9646","GRSM","GRSM_052",21,2,"532","GRSM_052_532",25.7,130,1,NA
"9647","GRSM","GRSM_052",21,2,"533","GRSM_052_533",13,130,1,NA
"9648","GRSM","GRSM_052",21,4,"535","GRSM_052_535",5.1,130,1,NA
"9649","GRSM","GRSM_052",21,4,"539","GRSM_052_539",1.7,130,1,NA
"9650","GRSM","GRSM_052",21,4,"540","GRSM_052_540",9.5,130,1,NA
"9651","GRSM","GRSM_052",21,4,"541","GRSM_052_541",9.8,130,1,NA
"9652","GRSM","GRSM_052",21,4,"542","GRSM_052_542",1.2,130,1,NA
"9653","GRSM","GRSM_052",21,4,"544","GRSM_052_544",3.1,130,1,NA
"9654","GRSM","GRSM_052",21,4,"545","GRSM_052_545",5,130,1,NA
"9655","GRSM","GRSM_052",21,4,"546","GRSM_052_546",10.5,130,1,NA
"9656","GRSM","GRSM_052",21,4,"547","GRSM_052_547",4.3,130,1,NA
"9657","GRSM","GRSM_052",21,4,"548","GRSM_052_548",6.2,130,1,NA
"9658","GRSM","GRSM_052",21,4,"549","GRSM_052_549",2.5,130,1,NA
"9659","GRSM","GRSM_052",21,4,"550","GRSM_052_550",3.3,130,1,NA
"9660","GRSM","GRSM_052",21,4,"551","GRSM_052_551",50.4,130,1,NA
"9661","GRSM","GRSM_052",21,4,"552","GRSM_052_552",5.1,130,1,NA
"9662","GRSM","GRSM_052",21,4,"553","GRSM_052_553",2.6,130,1,NA
"9663","GRSM","GRSM_052",21,4,"555","GRSM_052_555",6.9,130,1,NA
"9664","GRSM","GRSM_052",21,4,"556","GRSM_052_556",2.3,130,1,NA
"9665","GRSM","GRSM_052",21,4,"557","GRSM_052_557",6,130,4,NA
"9666","GRSM","GRSM_052",21,4,"558","GRSM_052_558",11,130,4,NA
"9667","GRSM","GRSM_052",21,4,"559","GRSM_052_559",1.6,130,2,NA
"9668","GRSM","GRSM_052",21,4,"560","GRSM_052_560",32.5,130,1,NA
"9669","GRSM","GRSM_052",21,4,"561","GRSM_052_561",1.9,130,1,NA
"9670","GRSM","GRSM_052",21,4,"563","GRSM_052_563",3.5,130,1,NA
"9671","GRSM","GRSM_052",21,4,"564","GRSM_052_564",3,130,1,NA
"9672","GRSM","GRSM_052",21,4,"565","GRSM_052_565",4.6,130,2,NA
"9673","GRSM","GRSM_052",21,4,"566","GRSM_052_566",23.2,130,2,NA
"9674","GRSM","GRSM_052",21,4,"567","GRSM_052_567",5.5,130,1,NA
"9675","GRSM","GRSM_052",21,4,"568","GRSM_052_568",4,120,1,NA
"9676","GRSM","GRSM_052",21,4,"569","GRSM_052_569",4.4,130,2,NA
"9677","GRSM","GRSM_052",21,4,"570","GRSM_052_570",3.6,130,1,NA
"9678","GRSM","GRSM_052",21,4,"571","GRSM_052_571",3.7,130,2,NA
"9679","GRSM","GRSM_052",21,4,"572","GRSM_052_572",2.3,130,1,NA
"9680","GRSM","GRSM_052",21,4,"573","GRSM_052_573",7,130,1,NA
"9681","GRSM","GRSM_052",21,4,"574","GRSM_052_574",3,130,1,NA
"9682","GRSM","GRSM_052",21,4,"575","GRSM_052_575",7.2,130,1,NA
"9683","GRSM","GRSM_052",21,4,"577","GRSM_052_577",3.3,130,2,NA
"9684","GRSM","GRSM_052",21,4,"578","GRSM_052_578",44.8,130,1,NA
"9685","GRSM","GRSM_052",21,4,"579","GRSM_052_579",2.9,130,1,NA
"9686","GRSM","GRSM_052",21,4,"580","GRSM_052_580",2.1,130,1,NA
"9687","GRSM","GRSM_052",21,4,"581","GRSM_052_581",10.2,130,1,NA
"9688","GRSM","GRSM_052",21,4,"582","GRSM_052_582",10.2,130,1,NA
"9689","GRSM","GRSM_052",21,4,"583","GRSM_052_583",26.6,130,1,NA
"9690","GRSM","GRSM_052",21,4,"576","GRSM_052_576",4.5,130,1,NA
"9691","GRSM","GRSM_052",21,4,"584","GRSM_052_584",1.9,130,1,NA
"9692","GRSM","GRSM_052",21,4,"585","GRSM_052_585",7.7,130,1,NA
"9693","GRSM","GRSM_052",21,4,"586","GRSM_052_586",14.6,130,1,NA
"9694","GRSM","GRSM_052",21,4,"587","GRSM_052_587",3.6,130,1,NA
"9695","GRSM","GRSM_052",21,4,"588","GRSM_052_588",2.2,130,1,NA
"9696","GRSM","GRSM_052",21,4,"589","GRSM_052_589",2.6,130,1,NA
"9697","GRSM","GRSM_052",21,4,"590","GRSM_052_590",12.7,130,1,NA
"9698","GRSM","GRSM_052",21,4,"592","GRSM_052_592",5.2,130,1,NA
"9699","GRSM","GRSM_052",21,4,"593","GRSM_052_593",5.1,130,2,NA
"9700","GRSM","GRSM_052",21,4,"594","GRSM_052_594",5.7,130,1,NA
"9701","GRSM","GRSM_052",21,4,"591","GRSM_052_591",4.7,130,1,NA
"9702","GRSM","GRSM_052",21,3,"595","GRSM_052_595",21.6,130,1,NA
"9703","GRSM","GRSM_052",21,3,"596","GRSM_052_596",15,130,1,NA
"9704","GRSM","GRSM_052",21,3,"597","GRSM_052_597",14.4,130,1,NA
"9705","GRSM","GRSM_052",21,3,"598","GRSM_052_598",16.1,130,1,NA
"9706","GRSM","GRSM_052",21,3,"599","GRSM_052_599",11.2,130,1,NA
"9707","GRSM","GRSM_052",21,3,"600","GRSM_052_600",13.1,130,1,NA
"9708","GRSM","GRSM_052",39,1,"601","GRSM_052_601",20.2,130,1,NA
"9709","GRSM","GRSM_052",39,1,"602","GRSM_052_602",8.3,130,1,NA
"9710","GRSM","GRSM_052",39,1,"603","GRSM_052_603",8.1,130,1,NA
"9711","GRSM","GRSM_052",39,1,"604","GRSM_052_604",12.8,130,1,NA
"9712","GRSM","GRSM_052",39,1,"605","GRSM_052_605",7,130,1,NA
"9713","GRSM","GRSM_052",39,1,"606","GRSM_052_606",3,130,2,NA
"9714","GRSM","GRSM_052",39,1,"607","GRSM_052_607",5,130,1,NA
"9715","GRSM","GRSM_052",39,1,"608","GRSM_052_608",9.5,130,1,NA
"9716","GRSM","GRSM_052",39,1,"610","GRSM_052_610",6.9,130,1,NA
"9717","GRSM","GRSM_052",39,1,"611","GRSM_052_611",1.4,130,1,NA
"9718","GRSM","GRSM_052",39,1,"612","GRSM_052_612",5,130,4,NA
"9719","GRSM","GRSM_052",39,1,"613","GRSM_052_613",2.9,130,1,NA
"9720","GRSM","GRSM_052",39,1,"614","GRSM_052_614",2.7,130,1,NA
"9721","GRSM","GRSM_052",39,1,"615","GRSM_052_615",7.9,130,1,NA
"9722","GRSM","GRSM_052",39,1,"617","GRSM_052_617",4.9,120,1,NA
"9723","GRSM","GRSM_052",39,1,"618","GRSM_052_618",2.2,130,1,NA
"9724","GRSM","GRSM_052",39,1,"616","GRSM_052_616",2.2,130,1,NA
"9725","GRSM","GRSM_052",39,1,"620","GRSM_052_620",3.3,130,1,NA
"9726","GRSM","GRSM_052",39,1,"621","GRSM_052_621",1.9,130,1,NA
"9727","GRSM","GRSM_052",39,1,"622","GRSM_052_622",6.4,130,1,NA
"9728","GRSM","GRSM_052",39,1,"623","GRSM_052_623",3.1,130,1,NA
"9729","GRSM","GRSM_052",39,1,"624","GRSM_052_624",1.4,130,1,NA
"9730","GRSM","GRSM_052",39,1,"626","GRSM_052_626",9,130,1,NA
"9731","GRSM","GRSM_052",39,1,"627","GRSM_052_627",8.3,130,1,NA
"9732","GRSM","GRSM_052",39,1,"629","GRSM_052_629",7.3,130,1,NA
"9733","GRSM","GRSM_052",39,1,"628","GRSM_052_628",14.8,130,1,NA
"9734","GRSM","GRSM_052",39,1,"630","GRSM_052_630",4.7,130,4,NA
"9735","GRSM","GRSM_052",39,1,"631","GRSM_052_631",4.5,130,1,NA
"9736","GRSM","GRSM_052",39,1,"632","GRSM_052_632",3.1,130,1,NA
"9737","GRSM","GRSM_052",39,1,"633","GRSM_052_633",15.1,130,1,NA
"9738","GRSM","GRSM_052",39,1,"634","GRSM_052_634",6.8,130,1,NA
"9739","GRSM","GRSM_052",39,1,"635","GRSM_052_635",2.2,130,2,NA
"9740","GRSM","GRSM_052",39,1,"636","GRSM_052_636",37.1,130,1,NA
"9741","GRSM","GRSM_052",39,3,"637","GRSM_052_637",8.6,130,1,NA
"9742","GRSM","GRSM_052",39,3,"638","GRSM_052_638",17.3,130,1,NA
"9743","GRSM","GRSM_052",39,3,"640","GRSM_052_640",13.2,130,1,NA
"9744","GRSM","GRSM_052",39,3,"641","GRSM_052_641",4.1,130,2,NA
"9745","GRSM","GRSM_052",39,3,"642","GRSM_052_642",4.2,130,1,NA
"9746","GRSM","GRSM_052",39,3,"643","GRSM_052_643",31.7,130,1,NA
"9747","GRSM","GRSM_052",39,3,"644","GRSM_052_644",5.5,130,1,NA
"9748","GRSM","GRSM_052",39,3,"648","GRSM_052_648",15.5,130,1,NA
"9749","GRSM","GRSM_052",39,3,"652","GRSM_052_652",9.6,130,1,NA
"9750","GRSM","GRSM_052",39,3,"657","GRSM_052_657",2.1,130,1,NA
"9751","GRSM","GRSM_052",39,3,"659","GRSM_052_659",1.3,130,1,NA
"9752","GRSM","GRSM_052",39,3,"660","GRSM_052_660",9,130,1,NA
"9753","GRSM","GRSM_052",39,3,"662","GRSM_052_662",3.4,130,1,NA
"9754","GRSM","GRSM_052",39,3,"663","GRSM_052_663",4.6,130,1,NA
"9755","GRSM","GRSM_052",39,3,"665","GRSM_052_665",3.9,130,2,NA
"9756","GRSM","GRSM_052",39,3,"667","GRSM_052_667",4.5,130,1,NA
"9757","GRSM","GRSM_052",39,3,"668","GRSM_052_668",1.1,130,1,NA
"9758","GRSM","GRSM_052",39,3,"670","GRSM_052_670",18,130,1,NA
"9759","GRSM","GRSM_052",39,3,"672","GRSM_052_672",2.8,130,1,NA
"9760","GRSM","GRSM_052",39,3,"676","GRSM_052_676",6.7,130,1,NA
"9761","GRSM","GRSM_052",39,3,"677","GRSM_052_677",1.5,130,1,NA
"9762","GRSM","GRSM_052",39,3,"679","GRSM_052_679",7.7,130,1,NA
"9763","GRSM","GRSM_052",39,3,"681","GRSM_052_681",2.8,130,1,NA
"9764","GRSM","GRSM_052",39,3,"684","GRSM_052_684",23.2,130,2,NA
"9765","GRSM","GRSM_052",39,3,"686","GRSM_052_686",5.1,130,1,NA
"9766","GRSM","GRSM_052",39,4,"690","GRSM_052_690",16.8,130,1,NA
"9767","GRSM","GRSM_052",39,4,"691","GRSM_052_691",20,130,1,NA
"9768","GRSM","GRSM_052",39,4,"692","GRSM_052_692",12.1,130,1,NA
"9769","GRSM","GRSM_052",39,4,"693","GRSM_052_693",18.8,130,1,NA
"9770","GRSM","GRSM_052",39,4,"694","GRSM_052_694",20.9,130,1,NA
"9771","GRSM","GRSM_052",39,4,"695","GRSM_052_695",14.2,130,1,NA
"9772","GRSM","GRSM_052",39,4,"696","GRSM_052_696",59.3,130,1,NA
"9773","GRSM","GRSM_052",39,4,"697","GRSM_052_697",33,130,1,NA
"9774","GRSM","GRSM_052",39,4,"698","GRSM_052_698",11.4,130,1,NA
"9775","GRSM","GRSM_052",39,2,"699","GRSM_052_699",11.2,130,1,NA
"9776","GRSM","GRSM_052",39,2,"700","GRSM_052_700",19.1,130,1,NA
"9777","GRSM","GRSM_052",39,2,"701","GRSM_052_701",52.5,130,1,NA
"9778","GRSM","GRSM_052",39,2,"702","GRSM_052_702",17.8,130,1,NA
"9779","GRSM","GRSM_052",39,2,"703","GRSM_052_703",12,130,1,NA
"9780","GRSM","GRSM_052",39,2,"704","GRSM_052_704",32.3,130,1,NA
"9781","GRSM","GRSM_052",39,2,"705","GRSM_052_705",10.5,130,1,NA
"9782","GRSM","GRSM_053",23,2,"1459","GRSM_053_1459",6.1,130,1,NA
"9783","GRSM","GRSM_053",23,2,"1461","GRSM_053_1461",4.3,130,1,NA
"9784","GRSM","GRSM_053",23,2,"1462","GRSM_053_1462",1.5,130,1,NA
"9785","GRSM","GRSM_053",23,2,"1463","GRSM_053_1463",1.2,130,1,NA
"9786","GRSM","GRSM_053",23,2,"1464","GRSM_053_1464",3,130,1,NA
"9787","GRSM","GRSM_053",23,2,"1465","GRSM_053_1465",53,130,1,NA
"9788","GRSM","GRSM_053",23,2,"1466","GRSM_053_1466",1.4,130,1,NA
"9789","GRSM","GRSM_053",23,2,"1470","GRSM_053_1470",28.7,130,1,NA
"9790","GRSM","GRSM_053",23,2,"1473","GRSM_053_1473",17,130,1,NA
"9791","GRSM","GRSM_053",23,2,"1474","GRSM_053_1474",2.5,130,1,NA
"9792","GRSM","GRSM_053",23,2,"1475","GRSM_053_1475",56,130,1,NA
"9793","GRSM","GRSM_053",23,2,"1477","GRSM_053_1477",4.3,130,1,NA
"9794","GRSM","GRSM_053",23,2,"1479","GRSM_053_1479",3.7,130,1,NA
"9795","GRSM","GRSM_053",23,2,"1483","GRSM_053_1483",57,130,1,NA
"9796","GRSM","GRSM_053",23,2,"1484","GRSM_053_1484",4.8,130,1,NA
"9797","GRSM","GRSM_053",23,4,"1485","GRSM_053_1485",9.8,130,1,NA
"9798","GRSM","GRSM_053",23,4,"1486","GRSM_053_1486",1.8,130,1,NA
"9799","GRSM","GRSM_053",23,4,"1491","GRSM_053_1491",30.7,130,1,NA
"9800","GRSM","GRSM_053",23,4,"1491A","GRSM_053_1491A",34.3,130,1,NA
"9801","GRSM","GRSM_053",23,4,"1492","GRSM_053_1492",6,130,1,NA
"9802","GRSM","GRSM_053",23,4,"1493","GRSM_053_1493",5.7,130,1,NA
"9803","GRSM","GRSM_053",23,4,"1494","GRSM_053_1494",1.61,130,2,NA
"9804","GRSM","GRSM_053",23,4,"1500","GRSM_053_1500",53,130,1,NA
"9805","GRSM","GRSM_053",23,4,"1501","GRSM_053_1501",45,130,1,NA
"9806","GRSM","GRSM_053",23,4,"1503","GRSM_053_1503",4.3,130,1,NA
"9807","GRSM","GRSM_053",23,4,"1508","GRSM_053_1508",21.6,130,1,NA
"9808","GRSM","GRSM_053",23,4,"1509","GRSM_053_1509",33.3,130,1,NA
"9809","GRSM","GRSM_053",23,3,"1511","GRSM_053_1511",57,130,1,NA
"9810","GRSM","GRSM_053",23,3,"1512","GRSM_053_1512",13.3,130,1,NA
"9811","GRSM","GRSM_053",23,3,"1513","GRSM_053_1513",47,130,1,NA
"9812","GRSM","GRSM_053",23,1,"1514","GRSM_053_1514",29,130,1,NA
"9813","GRSM","GRSM_053",23,1,"1515","GRSM_053_1515",13.5,130,1,NA
"9814","GRSM","GRSM_053",23,1,"1516","GRSM_053_1516",49,130,1,NA
"9815","GRSM","GRSM_053",23,1,"1517","GRSM_053_1517",34,130,2,NA
"9816","GRSM","GRSM_053",41,4,"1518","GRSM_053_1518",33,130,1,NA
"9817","GRSM","GRSM_053",41,4,"1519","GRSM_053_1519",48,130,1,NA
"9818","GRSM","GRSM_053",41,4,"1522","GRSM_053_1522",2,139,1,NA
"9819","GRSM","GRSM_053",41,4,"1526","GRSM_053_1526",23.7,130,1,NA
"9820","GRSM","GRSM_053",41,4,"1528","GRSM_053_1528",5.3,130,1,NA
"9821","GRSM","GRSM_053",41,4,"1531","GRSM_053_1531",3.9,130,1,NA
"9822","GRSM","GRSM_053",41,4,"1545","GRSM_053_1545",4.9,130,1,NA
"9823","GRSM","GRSM_053",41,4,"1548","GRSM_053_1548",2.3,130,1,NA
"9824","GRSM","GRSM_053",41,4,"1549","GRSM_053_1549",1,130,2,NA
"9825","GRSM","GRSM_053",41,2,"1556","GRSM_053_1556",54,130,1,NA
"9826","GRSM","GRSM_053",41,1,"1560","GRSM_053_1560",36.6,130,1,NA
"9827","GRSM","GRSM_053",41,1,"1560A","GRSM_053_1560A",32,130,1,NA
"9828","GRSM","GRSM_053",41,1,"1563","GRSM_053_1563",4,130,1,NA
"9829","GRSM","GRSM_053",41,1,"1564","GRSM_053_1564",2.4,130,1,NA
"9830","GRSM","GRSM_053",41,1,"1565","GRSM_053_1565",1.1,130,1,NA
"9831","GRSM","GRSM_053",41,1,"1566","GRSM_053_1566",1.2,130,1,NA
"9832","GRSM","GRSM_053",41,1,"1567","GRSM_053_1567",47.5,130,1,NA
"9833","GRSM","GRSM_053",41,1,"1568","GRSM_053_1568",2.3,130,1,NA
"9834","GRSM","GRSM_053",41,1,"1571","GRSM_053_1571",6.4,130,1,NA
"9835","GRSM","GRSM_053",41,1,"1572","GRSM_053_1572",14.7,130,2,NA
"9836","GRSM","GRSM_053",41,1,"1577","GRSM_053_1577",59,130,1,NA
"9837","GRSM","GRSM_053",41,1,"1578","GRSM_053_1578",49,130,1,NA
"9838","GRSM","GRSM_053",41,1,"1581","GRSM_053_1581",3.6,130,1,NA
"9839","GRSM","GRSM_053",41,1,"1586","GRSM_053_1586",7.6,130,1,NA
"9840","GRSM","GRSM_053",41,3,"1591","GRSM_053_1591",39,130,1,NA
"9841","GRSM","GRSM_053",41,3,"1593","GRSM_053_1593",28,130,1,NA
"9842","GRSM","GRSM_053",41,3,"1594","GRSM_053_1594",79,130,1,NA
"9843","GRSM","GRSM_053",41,3,"1595","GRSM_053_1595",53,130,1,NA
"9844","GRSM","GRSM_053",41,3,"1596","GRSM_053_1596",56.7,130,1,NA
"9845","GRSM","GRSM_053",41,3,"1597","GRSM_053_1597",56.2,130,1,NA
"9846","GRSM","GRSM_054",39,1,"469","GRSM_054_469",6.5,130,1,NA
"9847","GRSM","GRSM_054",39,1,"470","GRSM_054_470",67.5,131,1,NA
"9848","GRSM","GRSM_054",39,3,"474","GRSM_054_474",1.2,130,1,NA
"9849","GRSM","GRSM_054",39,3,"476","GRSM_054_476",8.9,130,1,NA
"9850","GRSM","GRSM_054",39,3,"478","GRSM_054_478",22.2,130,1,NA
"9851","GRSM","GRSM_054",39,3,"483","GRSM_054_483",39.8,130,1,NA
"9852","GRSM","GRSM_054",39,3,"484","GRSM_054_484",1.4,130,1,NA
"9853","GRSM","GRSM_054",39,3,"488","GRSM_054_488",1,130,1,NA
"9854","GRSM","GRSM_054",39,3,"495","GRSM_054_495",1.1,130,1,NA
"9855","GRSM","GRSM_054",39,3,"499","GRSM_054_499",1.4,130,1,NA
"9856","GRSM","GRSM_054",39,4,"500","GRSM_054_500",39,130,1,NA
"9857","GRSM","GRSM_054",21,1,"426","GRSM_054_426",4.1,130,1,NA
"9858","GRSM","GRSM_054",21,1,"428","GRSM_054_428",19.6,130,1,NA
"9859","GRSM","GRSM_054",21,1,"429","GRSM_054_429",7.5,130,1,NA
"9860","GRSM","GRSM_054",21,1,"430","GRSM_054_430",1.3,130,1,NA
"9861","GRSM","GRSM_054",21,1,"431","GRSM_054_431",5.8,130,1,NA
"9862","GRSM","GRSM_054",21,1,"432","GRSM_054_432",6.4,130,1,NA
"9863","GRSM","GRSM_054",21,1,"433","GRSM_054_433",42.7,130,1,NA
"9864","GRSM","GRSM_054",21,1,"439","GRSM_054_439",3.5,130,1,NA
"9865","GRSM","GRSM_054",21,1,"440","GRSM_054_440",17.1,130,1,NA
"9866","GRSM","GRSM_054",21,1,"441","GRSM_054_441",3.6,130,1,NA
"9867","GRSM","GRSM_054",21,1,"442","GRSM_054_442",10.7,130,1,NA
"9868","GRSM","GRSM_054",21,1,"443","GRSM_054_443",14.3,130,1,NA
"9869","GRSM","GRSM_054",21,1,"444","GRSM_054_444",14.2,130,1,NA
"9870","GRSM","GRSM_054",21,1,"445","GRSM_054_445",15.7,130,1,NA
"9871","GRSM","GRSM_054",21,1,"446","GRSM_054_446",15.6,130,1,NA
"9872","GRSM","GRSM_054",21,1,"447","GRSM_054_447",26.9,130,1,NA
"9873","GRSM","GRSM_054",21,1,"448","GRSM_054_448",43,130,1,NA
"9874","GRSM","GRSM_054",21,1,"449","GRSM_054_449",12.6,130,1,NA
"9875","GRSM","GRSM_054",21,1,"450","GRSM_054_450",42.4,130,1,NA
"9876","GRSM","GRSM_054",21,1,"451","GRSM_054_451",51.6,130,1,NA
"9877","GRSM","GRSM_054",21,1,"452","GRSM_054_452",12.6,130,1,NA
"9878","GRSM","GRSM_054",21,1,"453","GRSM_054_453",71,130,2,NA
"9879","GRSM","GRSM_054",21,1,"454","GRSM_054_454",2.3,130,1,NA
"9880","GRSM","GRSM_054",21,1,"455","GRSM_054_455",27.8,130,1,NA
"9881","GRSM","GRSM_054",21,4,"456","GRSM_054_456",5.8,130,1,NA
"9882","GRSM","GRSM_054",21,4,"457","GRSM_054_457",21.5,130,1,NA
"9883","GRSM","GRSM_054",21,4,"458","GRSM_054_458",48.2,130,1,NA
"9884","GRSM","GRSM_054",21,4,"459","GRSM_054_459",3.2,130,1,NA
"9885","GRSM","GRSM_054",21,3,"460","GRSM_054_460",10.9,130,2,NA
"9886","GRSM","GRSM_054",21,3,"461","GRSM_054_461",22.7,130,1,NA
"9887","GRSM","GRSM_054",21,3,"462","GRSM_054_462",56.2,130,1,NA
"9888","GRSM","GRSM_054",21,3,"462A","GRSM_054_462A",11.1,130,1,NA
"9889","GRSM","GRSM_054",21,3,"463","GRSM_054_463",20.6,130,1,NA
"9890","GRSM","GRSM_054",39,1,"464","GRSM_054_464",16.5,130,1,NA
"9891","GRSM","GRSM_054",39,4,"501","GRSM_054_501",17.4,130,1,NA
"9892","GRSM","GRSM_054",39,4,"502","GRSM_054_502",13.7,130,1,NA
"9893","GRSM","GRSM_054",39,4,"503","GRSM_054_503",21,130,1,NA
"9894","GRSM","GRSM_054",39,2,"504","GRSM_054_504",33.1,130,1,NA
"9895","GRSM","GRSM_054",39,2,"505","GRSM_054_505",1.6,130,1,NA
