"","taxonID","treeID","siteID","plotID","subplotID","nestedSubplotID","tagID","dbh.15","measurementHeight.15","stemStatus.15","growthForm","dbh.16","flag","tree.easting","tree.northing","jenkins_model","beta_one","beta_two"
"12388","LIBE3","SCBI_057_3745","SCBI","SCBI_057",21,1,"3745",2.2,130,1,"smt",2.2,FALSE,NA,NA,NA,NA,NA
"12389","LIBE3","SCBI_057_3747","SCBI","SCBI_057",21,1,"3747",1.8,130,1,"smt",1.8,FALSE,NA,NA,NA,NA,NA
"12390","LIBE3","SCBI_056_3487","SCBI","SCBI_056",21,1,"3487",1.6,130,1,NA,2,FALSE,NA,NA,NA,NA,NA
"12391","LIBE3","SCBI_057_3748","SCBI","SCBI_057",21,1,"3748",1.6,130,1,"smt",1.7,FALSE,NA,NA,NA,NA,NA
"12392","LIBE3","SCBI_057_3748","SCBI","SCBI_057",21,1,"3748",1.6,130,1,"smt",1.7,FALSE,NA,NA,NA,NA,NA
"12393","LIBE3","SCBI_056_3487","SCBI","SCBI_056",21,1,"3487",1.6,130,1,"sis",2,FALSE,NA,NA,NA,NA,NA
"12394","LIBE3","SCBI_056_3487","SCBI","SCBI_056",21,1,"3487",1.6,130,1,"sis",2,FALSE,NA,NA,NA,NA,NA
"12395","LIBE3","SCBI_056_3487","SCBI","SCBI_056",21,1,"3487",1.6,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"12396","LIBE3","SCBI_056_3487","SCBI","SCBI_056",21,1,"3487",1.6,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"12397","LIBE3","SCBI_063_868","SCBI","SCBI_063",23,4,"868",1,130,1,"smt",1,FALSE,NA,NA,NA,NA,NA
"12398","LIBE3","SCBI_056_3487","SCBI","SCBI_056",21,1,"3487",1.8,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"12399","LIBE3","SCBI_056_3491","SCBI","SCBI_056",21,4,"3491",2.1,130,1,NA,2,TRUE,NA,NA,NA,NA,NA
"12400","LIBE3","SCBI_056_3491","SCBI","SCBI_056",21,4,"3491",2.1,130,1,NA,2,TRUE,NA,NA,NA,NA,NA
"12401","LIBE3","SCBI_056_3491","SCBI","SCBI_056",21,4,"3491",2.1,130,1,"smt",2,TRUE,NA,NA,NA,NA,NA
"12402","LIBE3","SCBI_056_3491","SCBI","SCBI_056",21,4,"3491",2.1,130,1,"smt",2,TRUE,NA,NA,NA,NA,NA
"12403","LIBE3","SCBI_061_3622","SCBI","SCBI_061",39,1,"3622",1.9,130,1,"sis",3.9,FALSE,NA,NA,NA,NA,NA
"12404","LIBE3","SCBI_061_3622","SCBI","SCBI_061",39,1,"3622",1.9,130,1,"sis",3.9,FALSE,NA,NA,NA,NA,NA
"12405","LIBE3","SCBI_061_3622","SCBI","SCBI_061",39,1,"3622",1.9,130,1,"sis",1.4,TRUE,NA,NA,NA,NA,NA
"12406","LIBE3","SCBI_061_3622","SCBI","SCBI_061",39,1,"3622",1.9,130,1,"sis",1.4,TRUE,NA,NA,NA,NA,NA
"12407","LIBE3","SCBI_064_3189","SCBI","SCBI_064",39,1,"3189",2.1,130,7,NA,2.1,FALSE,NA,NA,NA,NA,NA
"12408","LIBE3","SCBI_064_3189","SCBI","SCBI_064",39,1,"3189",2.1,130,7,NA,2.1,FALSE,NA,NA,NA,NA,NA
"12409","LIBE3","SCBI_064_3189","SCBI","SCBI_064",39,1,"3189",2.1,130,7,"smt",2.1,FALSE,NA,NA,NA,NA,NA
"12410","LIBE3","SCBI_064_3189","SCBI","SCBI_064",39,1,"3189",2.1,130,7,"smt",2.1,FALSE,NA,NA,NA,NA,NA
"12411","LIBE3","SCBI_056_3500","SCBI","SCBI_056",23,4,"3500",1.8,130,7,NA,1.8,FALSE,NA,NA,NA,NA,NA
"12412","LIBE3","SCBI_064_3193","SCBI","SCBI_064",39,1,"3193",2.1,130,1,"sis",2.1,FALSE,NA,NA,NA,NA,NA
"12413","LIBE3","SCBI_056_3501","SCBI","SCBI_056",23,4,"3501",2.4,130,1,"smt",2.6,FALSE,NA,NA,NA,NA,NA
"12414","LIBE3","SCBI_063_880","SCBI","SCBI_063",23,4,"880",1.4,130,1,"smt",NA,NA,NA,NA,NA,NA,NA
"12415","LIBE3","SCBI_063_883","SCBI","SCBI_063",23,4,"883",1.3,130,1,NA,NA,NA,NA,NA,NA,NA,NA
"12416","LIBE3","SCBI_063_883","SCBI","SCBI_063",23,4,"883",1.3,130,1,NA,NA,NA,NA,NA,NA,NA,NA
"12417","LIBE3","SCBI_061_3629","SCBI","SCBI_061",23,4,"3629",5.2,130,1,NA,5.3,FALSE,NA,NA,NA,NA,NA
"12418","LIBE3","SCBI_063_883","SCBI","SCBI_063",23,4,"883",1.3,130,1,"smt",NA,NA,NA,NA,NA,NA,NA
"12419","LIBE3","SCBI_063_9938","SCBI","SCBI_063",23,2,"9938",1,130,1,NA,NA,NA,NA,NA,NA,NA,NA
"12420","LIBE3","SCBI_063_9938","SCBI","SCBI_063",23,2,"9938",1,130,1,NA,NA,NA,NA,NA,NA,NA,NA
"12421","LIBE3","SCBI_063_9938","SCBI","SCBI_063",23,2,"9938",1,130,1,"smt",NA,NA,NA,NA,NA,NA,NA
"12422","LIBE3","SERC_044_9520","SERC","SERC_044",23,2,"9520",1.4,130,1,"sis",2.8,FALSE,NA,NA,NA,NA,NA
"12423","LIBE3","SCBI_057_3793","SCBI","SCBI_057",23,4,"3793",1.9,130,1,NA,1.8,TRUE,NA,NA,NA,NA,NA
"12424","LIBE3","SCBI_056_3524","SCBI","SCBI_056",23,2,"3524",2.3,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12425","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",6,130,1,NA,1.9,TRUE,NA,NA,NA,NA,NA
"12426","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",6,130,1,"sis",1.9,TRUE,NA,NA,NA,NA,NA
"12427","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",1.6,130,1,NA,4.5,FALSE,NA,NA,NA,NA,NA
"12428","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",1.6,130,1,NA,4.5,FALSE,NA,NA,NA,NA,NA
"12429","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",1.6,130,1,NA,1.9,FALSE,NA,NA,NA,NA,NA
"12430","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",1.6,130,1,NA,1.9,FALSE,NA,NA,NA,NA,NA
"12431","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",1.6,130,1,"sis",4.5,FALSE,NA,NA,NA,NA,NA
"12432","LIBE3","SCBI_061_3633","SCBI","SCBI_061",23,4,"3633",6,130,1,NA,4.5,TRUE,NA,NA,NA,NA,NA
"12433","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",1.3,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12434","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",1.3,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12435","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",1.3,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12436","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",1.3,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12437","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",2.4,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12438","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",2.4,130,1,"sis",1.4,TRUE,NA,NA,NA,NA,NA
"12439","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",2.4,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12440","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",1.3,130,1,"sis",1.4,FALSE,NA,NA,NA,NA,NA
"12441","LIBE3","SCBI_056_11185","SCBI","SCBI_056",21,1,"11185",1.3,130,1,"sis",1.4,FALSE,NA,NA,NA,NA,NA
"12442","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12443","LIBE3","SCBI_063_762","SCBI","SCBI_063",41,1,"762",1.8,130,1,NA,1.6,TRUE,NA,NA,NA,NA,NA
"12444","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,1.9,TRUE,NA,NA,NA,NA,NA
"12445","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,1.9,TRUE,NA,NA,NA,NA,NA
"12446","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",1.9,FALSE,NA,NA,NA,NA,NA
"12447","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",1.9,FALSE,NA,NA,NA,NA,NA
"12448","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",3.7,FALSE,NA,NA,NA,NA,NA
"12449","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",3.7,FALSE,NA,NA,NA,NA,NA
"12450","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",2.5,TRUE,NA,NA,NA,NA,NA
"12451","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",2.5,TRUE,NA,NA,NA,NA,NA
"12452","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",2.6,TRUE,NA,NA,NA,NA,NA
"12453","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",2.6,TRUE,NA,NA,NA,NA,NA
"12454","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,3.7,FALSE,NA,NA,NA,NA,NA
"12455","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,3.7,FALSE,NA,NA,NA,NA,NA
"12456","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,NA,3.7,TRUE,NA,NA,NA,NA,NA
"12457","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12458","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12459","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,3.7,FALSE,NA,NA,NA,NA,NA
"12460","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,3.7,FALSE,NA,NA,NA,NA,NA
"12461","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12462","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12463","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12464","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",1.9,TRUE,NA,NA,NA,NA,NA
"12465","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,2.6,FALSE,NA,NA,NA,NA,NA
"12466","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,NA,2.6,FALSE,NA,NA,NA,NA,NA
"12467","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",3.7,FALSE,NA,NA,NA,NA,NA
"12468","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",3.7,FALSE,NA,NA,NA,NA,NA
"12469","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,NA,2.5,TRUE,NA,NA,NA,NA,NA
"12470","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,NA,2.5,TRUE,NA,NA,NA,NA,NA
"12471","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,2.6,FALSE,NA,NA,NA,NA,NA
"12472","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,2.6,FALSE,NA,NA,NA,NA,NA
"12473","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",1.9,TRUE,NA,NA,NA,NA,NA
"12474","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.2,130,1,"sis",1.9,TRUE,NA,NA,NA,NA,NA
"12475","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",1.9,TRUE,NA,NA,NA,NA,NA
"12476","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",1.9,TRUE,NA,NA,NA,NA,NA
"12477","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,3.7,FALSE,NA,NA,NA,NA,NA
"12478","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,3.7,FALSE,NA,NA,NA,NA,NA
"12479","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12480","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12481","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",3.7,TRUE,NA,NA,NA,NA,NA
"12482","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,"sis",3.7,TRUE,NA,NA,NA,NA,NA
"12483","LIBE3","SCBI_057_3783","SCBI","SCBI_057",23,2,"3783",2.7,130,1,NA,1.2,TRUE,NA,NA,NA,NA,NA
"12484","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,NA,1.9,TRUE,NA,NA,NA,NA,NA
"12485","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12486","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,2.5,FALSE,NA,NA,NA,NA,NA
"12487","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,1.9,FALSE,NA,NA,NA,NA,NA
"12488","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,1.9,FALSE,NA,NA,NA,NA,NA
"12489","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",3.7,FALSE,NA,NA,NA,NA,NA
"12490","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",3.7,FALSE,NA,NA,NA,NA,NA
"12491","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12492","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",2.5,FALSE,NA,NA,NA,NA,NA
"12493","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12494","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12495","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,NA,2.6,TRUE,NA,NA,NA,NA,NA
"12496","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",4.1,120,1,NA,2.6,TRUE,NA,NA,NA,NA,NA
"12497","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12498","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12499","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,2.6,FALSE,NA,NA,NA,NA,NA
"12500","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",1.8,130,1,NA,2.6,FALSE,NA,NA,NA,NA,NA
"12501","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,1.9,TRUE,NA,NA,NA,NA,NA
"12502","LIBE3","SCBI_056_11187","SCBI","SCBI_056",21,1,"11187",2.3,130,1,NA,1.9,TRUE,NA,NA,NA,NA,NA
"12503","LIBE3","SCBI_058_3350","SCBI","SCBI_058",23,2,"3350",1.7,130,1,"sis",3.4,FALSE,NA,NA,NA,NA,NA
"12504","LIBE3","SCBI_056_3478","SCBI","SCBI_056",21,1,"3478",1.9,130,1,NA,2,FALSE,NA,NA,NA,NA,NA
"12505","LIBE3","SCBI_056_3478","SCBI","SCBI_056",21,1,"3478",1.9,130,1,NA,2,FALSE,NA,NA,NA,NA,NA
"12506","LIBE3","SCBI_056_3478","SCBI","SCBI_056",21,1,"3478",1.9,130,1,"smt",2,FALSE,NA,NA,NA,NA,NA
"12507","LIBE3","SCBI_056_3478","SCBI","SCBI_056",21,1,"3478",1.9,130,1,"smt",2,FALSE,NA,NA,NA,NA,NA
"12508","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",1.9,130,7,"sis",2.4,FALSE,NA,NA,NA,NA,NA
"12509","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",1.9,130,7,"sis",2.4,FALSE,NA,NA,NA,NA,NA
"12510","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",2.2,130,1,"sis",2,TRUE,NA,NA,NA,NA,NA
"12511","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",2.2,130,1,"sis",2,TRUE,NA,NA,NA,NA,NA
"12512","LIBE3","SERC_061_1322","SERC","SERC_061",23,4,"1322",3.6,130,2,NA,NA,NA,NA,NA,NA,NA,NA
"12513","LIBE3","SERC_061_1322","SERC","SERC_061",23,4,"1322",3.6,130,2,NA,NA,NA,NA,NA,NA,NA,NA
"12514","LIBE3","SERC_061_1322","SERC","SERC_061",23,4,"1322",3.6,130,2,NA,NA,NA,NA,NA,NA,NA,NA
"12515","LIBE3","SERC_061_1323","SERC","SERC_061",23,4,"1323",2.6,130,1,NA,2.7,FALSE,NA,NA,NA,NA,NA
"12516","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",1.9,130,7,"sis",2,FALSE,NA,NA,NA,NA,NA
"12517","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",2.2,130,1,"sis",2.4,FALSE,NA,NA,NA,NA,NA
"12518","LIBE3","SCBI_056_3483","SCBI","SCBI_056",21,1,"3483",2.2,130,1,"sis",2.4,FALSE,NA,NA,NA,NA,NA
"12519","LIBE3","SCBI_058_3358","SCBI","SCBI_058",23,4,"3358",1.9,130,1,NA,1.6,TRUE,NA,NA,NA,NA,NA
"12520","LIBE3","SCBI_058_3360","SCBI","SCBI_058",23,4,"3360",1.5,130,1,NA,1.8,FALSE,NA,NA,NA,NA,NA
"12521","LIBE3","SCBI_062_966","SCBI","SCBI_062",41,4,"966",1.5,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"12522","LIBE3","SCBI_067_2422","SCBI","SCBI_067",39,3,"2422",3.6,130,1,NA,2.4,TRUE,NA,NA,NA,NA,NA
"12523","LIBE3","SCBI_056_3524","SCBI","SCBI_056",23,2,"3524",2.3,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"12524","LIBE3","SCBI_056_3524","SCBI","SCBI_056",23,2,"3524",2.3,130,1,NA,4.2,FALSE,NA,NA,NA,NA,NA
"12525","LIBE3","SCBI_056_3524","SCBI","SCBI_056",23,2,"3524",2.3,130,1,NA,4.2,FALSE,NA,NA,NA,NA,NA
"12526","LIBE3","SCBI_056_3525","SCBI","SCBI_056",23,2,"3525",3,130,2,"smt",3,FALSE,NA,NA,NA,NA,NA
"12527","LIBE3","SCBI_056_3525","SCBI","SCBI_056",23,2,"3525",3,130,2,"smt",3,FALSE,NA,NA,NA,NA,NA
"12528","LIBE3","SCBI_056_3484","SCBI","SCBI_056",21,1,"3484",3.2,130,1,"smt",3.4,FALSE,NA,NA,NA,NA,NA
"12529","LIBE3","SCBI_056_3484","SCBI","SCBI_056",21,1,"3484",3.2,130,1,"smt",3.4,FALSE,NA,NA,NA,NA,NA
"12530","LIBE3","SCBI_056_3485","SCBI","SCBI_056",21,1,"3485",1,130,1,NA,1,FALSE,NA,NA,NA,NA,NA
"12531","LIBE3","SCBI_056_3485","SCBI","SCBI_056",21,1,"3485",1,130,1,NA,1,FALSE,NA,NA,NA,NA,NA
"12532","LIBE3","SCBI_056_3485","SCBI","SCBI_056",21,1,"3485",1,130,1,"smt",1,FALSE,NA,NA,NA,NA,NA
"12533","LIBE3","SCBI_056_3485","SCBI","SCBI_056",21,1,"3485",1,130,1,"smt",1,FALSE,NA,NA,NA,NA,NA
"12534","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.1,130,1,"sis",1.4,FALSE,NA,NA,NA,NA,NA
"12535","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.1,130,1,"sis",1.4,FALSE,NA,NA,NA,NA,NA
"12536","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,"sis",1.4,TRUE,NA,NA,NA,NA,NA
"12537","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,"sis",1.4,TRUE,NA,NA,NA,NA,NA
"12538","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.4,130,1,"sis",1.1,TRUE,NA,NA,NA,NA,NA
"12539","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.4,130,1,"sis",1.1,TRUE,NA,NA,NA,NA,NA
"12540","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,"sis",1.2,TRUE,NA,NA,NA,NA,NA
"12541","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,"sis",1.2,TRUE,NA,NA,NA,NA,NA
"12542","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,"sis",1.1,TRUE,NA,NA,NA,NA,NA
"12543","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,"sis",1.1,TRUE,NA,NA,NA,NA,NA
"12544","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,NA,1.4,TRUE,NA,NA,NA,NA,NA
"12545","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,NA,1.4,TRUE,NA,NA,NA,NA,NA
"12546","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.4,130,1,"sis",1.6,FALSE,NA,NA,NA,NA,NA
"12547","LIBE3","SCBI_056_3529","SCBI","SCBI_056",23,2,"3529",4.9,130,1,"sis",4.5,TRUE,NA,NA,NA,NA,NA
"12548","LIBE3","SCBI_056_3529","SCBI","SCBI_056",23,2,"3529",4.9,130,1,"sis",1.6,TRUE,NA,NA,NA,NA,NA
"12549","LIBE3","SCBI_057_3794","SCBI","SCBI_057",23,4,"3794",1.7,130,1,"sis",1.9,FALSE,NA,NA,NA,NA,NA
"12550","LIBE3","SCBI_057_3794","SCBI","SCBI_057",23,4,"3794",1.3,130,1,NA,1.3,FALSE,NA,NA,NA,NA,NA
"12551","LIBE3","SCBI_057_3794","SCBI","SCBI_057",23,4,"3794",1.3,130,1,NA,1.3,FALSE,NA,NA,NA,NA,NA
"12552","LIBE3","SCBI_056_3529","SCBI","SCBI_056",23,2,"3529",1.2,130,2,NA,1.6,FALSE,NA,NA,NA,NA,NA
"12553","LIBE3","SCBI_058_3364","SCBI","SCBI_058",23,4,"3364",1.5,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"12554","LIBE3","SCBI_057_3794","SCBI","SCBI_057",23,4,"3794",1.8,130,1,"sis",1.3,TRUE,NA,NA,NA,NA,NA
"12555","LIBE3","SCBI_056_3529","SCBI","SCBI_056",23,2,"3529",4.3,130,1,"sis",1.6,TRUE,NA,NA,NA,NA,NA
"12556","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.5,130,1,NA,1.2,TRUE,NA,NA,NA,NA,NA
"12557","LIBE3","SCBI_058_3364","SCBI","SCBI_058",23,4,"3364",1.4,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"12558","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.4,130,1,"sis",1.2,TRUE,NA,NA,NA,NA,NA
"12559","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.4,130,1,"sis",1.1,TRUE,NA,NA,NA,NA,NA
"12560","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.4,130,1,"sis",1.1,TRUE,NA,NA,NA,NA,NA
"12561","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.1,130,1,NA,1.6,FALSE,NA,NA,NA,NA,NA
"12562","LIBE3","SCBI_058_3364","SCBI","SCBI_058",23,4,"3364",1.4,130,1,NA,1.8,FALSE,NA,NA,NA,NA,NA
"12563","LIBE3","SCBI_064_3161","SCBI","SCBI_064",41,1,"3161",1,130,1,NA,1.5,FALSE,NA,NA,NA,NA,NA
"12564","LIBE3","SCBI_061_3639","SCBI","SCBI_061",23,2,"3639",1.3,130,1,"sis",1.4,FALSE,NA,NA,NA,NA,NA
"12565","LIBE3","SCBI_061_3639","SCBI","SCBI_061",23,2,"3639",3.1,130,1,NA,1.1,TRUE,NA,NA,NA,NA,NA
"12566","LIBE3","SCBI_057_3799","SCBI","SCBI_057",23,4,"3799",1,130,1,NA,1,FALSE,NA,NA,NA,NA,NA
"12567","LIBE3","SCBI_057_3800","SCBI","SCBI_057",23,4,"3800",1.8,130,1,NA,2.9,FALSE,NA,NA,NA,NA,NA
"12568","LIBE3","SCBI_058_3365","SCBI","SCBI_058",23,4,"3365",1.4,130,1,NA,1.4,FALSE,NA,NA,NA,NA,NA
"12569","LIBE3","SCBI_057_3800","SCBI","SCBI_057",23,4,"3800",1.8,130,1,"smt",2.9,FALSE,NA,NA,NA,NA,NA
"12570","LIBE3","SCBI_058_3366","SCBI","SCBI_058",23,4,"3366",2.2,130,1,"smt",2.4,FALSE,NA,NA,NA,NA,NA
"12571","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.1,130,1,NA,1.4,FALSE,NA,NA,NA,NA,NA
"12572","LIBE3","SCBI_056_3486","SCBI","SCBI_056",21,1,"3486",1.1,130,1,NA,1.4,FALSE,NA,NA,NA,NA,NA
