"","siteID","date","plotID","subplotID","nestedSubplotID","tagID","supportingStemTagID","pointID","stemAzimuth","stemDistance","taxonID","identificationQualifier","growthForm","remarks","measurementHeight","scientificName","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","monumentType","applicableModules","x","y","tree.easting","tree.northing","stemDiameter","basalDiameter","basalDiameterHeight","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","nestedSubplotArea1","nestedSubplotArea2"
"7649","SERC",20150504,"SERC_052",39,1,"511","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7650","SERC",20150504,"SERC_052",39,1,"512","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7651","SERC",20150504,"SERC_052",39,1,"513","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7652","SERC",20150504,"SERC_052",39,1,"514","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7653","SERC",20150504,"SERC_052",39,1,"515","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7654","SERC",20150504,"SERC_052",39,1,"516","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7655","SERC",20150504,"SERC_052",39,1,"517","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7656","SERC",20150504,"SERC_052",39,1,"518","",NA,NA,NA,"LIST2","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7657","SERC",20150504,"SERC_052",39,1,"519","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7658","SERC",20150504,"SERC_052",39,1,"520","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7659","SERC",20150504,"SERC_052",39,1,"521","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7660","SERC",20150504,"SERC_052",39,1,"522","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7661","SERC",20150504,"SERC_052",39,1,"523","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7662","SERC",20150504,"SERC_052",39,1,"524","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7663","SERC",20150504,"SERC_052",39,1,"525","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7664","SERC",20150504,"SERC_052",39,1,"526","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7665","SERC",20150504,"SERC_052",39,3,"527","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7666","SERC",20150504,"SERC_052",39,3,"528","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7667","SERC",20150504,"SERC_052",39,3,"529","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7668","SERC",20150504,"SERC_052",39,3,"530","",NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7669","SERC",20150504,"SERC_052",39,3,"531","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7670","SERC",20150504,"SERC_052",39,3,"532","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7671","SERC",20150504,"SERC_052",39,3,"533","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7672","SERC",20150504,"SERC_052",39,3,"534","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7673","SERC",20150504,"SERC_052",39,3,"535","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7674","SERC",20150504,"SERC_052",39,3,"536","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7675","SERC",20150504,"SERC_052",41,1,"2010","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7676","SERC",20150504,"SERC_052",41,1,"2011","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7677","SERC",20150504,"SERC_052",41,1,"2012","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7678","SERC",20150504,"SERC_052",41,1,"2013","",NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7679","SERC",20150504,"SERC_052",41,1,"2014","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7680","SERC",20150504,"SERC_052",41,1,"2015","",NA,NA,NA,"LIST2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7681","SERC",20150504,"SERC_052",41,1,"2016","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7682","SERC",20150504,"SERC_052",41,1,"2017","",NA,NA,NA,"LIST2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7683","SERC",20150504,"SERC_052",41,4,"2020","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7684","SERC",20150504,"SERC_052",41,4,"2021","",NA,NA,NA,"FAGR","","sis","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7685","SERC",20150504,"SERC_052",41,4,"2023","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7686","SERC",20150504,"SERC_052",41,4,"2029","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7687","SERC",20150504,"SERC_052",41,4,"2031","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7688","SERC",20150504,"SERC_052",41,4,"2032","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7689","SERC",20150504,"SERC_052",41,4,"2048","",NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7690","SERC",20150504,"SERC_052",41,4,"2052","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7691","SERC",20150504,"SERC_052",41,4,"2065","",NA,NA,NA,"CACA18","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7692","SERC",20150504,"SERC_052",41,NA,"2022","5545",NA,NA,NA,"VITIS","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7693","SERC",20150504,"SERC_052",41,NA,"2066","5541",NA,NA,NA,"TORA2","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7694","SERC",20151005,"SERC_052",41,NA,"12700","",61,190.1,10.8,"CACA18","","sbt","",NA,NA,"tower","basePlot",38.891555,-76.561323,"WGS84","18N",364592.554,4305900.935,0.22,"Geo 7X (H-Star)",7.59,0.41,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",-0.363291597417238,10.7938880490417,364592.190708403,4305911.72888805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7695","SERC",20151005,"SERC_052",41,NA,"2030","",NA,NA,NA,"CACA18","","sap","ERROR line not entered",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7696","SERC",20150715,"SERC_053",41,4,"8821","",NA,NA,NA,"COFL2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7697","SERC",20150715,"SERC_053",41,4,"8822","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7698","SERC",20150715,"SERC_053",41,4,"8823","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7699","SERC",20150715,"SERC_053",41,4,"8824","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7700","SERC",20150715,"SERC_053",41,4,"8825","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7701","SERC",20150715,"SERC_053",41,4,"8826","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7702","SERC",20150715,"SERC_053",41,4,"8827","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7703","SERC",20150715,"SERC_053",41,4,"8828","",NA,NA,NA,"BETH","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7704","SERC",20150715,"SERC_053",41,4,"8829","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7705","SERC",20150715,"SERC_053",41,4,"8830","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7706","SERC",20150715,"SERC_053",41,4,"8831","",NA,NA,NA,"LIBE3","","sis","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7707","SERC",20150715,"SERC_053",41,4,"8832","",NA,NA,NA,"LIBE3","","sms","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7708","SERC",20150715,"SERC_053",41,4,"8833","",NA,NA,NA,"COFL2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7709","SERC",20150715,"SERC_053",41,4,"8834","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7710","SERC",20150715,"SERC_053",41,4,"8835","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7711","SERC",20150715,"SERC_053",41,4,"8836","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7712","SERC",20150715,"SERC_053",41,4,"8837","",NA,NA,NA,"LIBE3","","sms","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7713","SERC",20150715,"SERC_053",41,4,"8838","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7714","SERC",20150715,"SERC_053",41,4,"8839","",NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7715","SERC",20150715,"SERC_053",41,4,"8840","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7716","SERC",20150715,"SERC_053",41,4,"8841","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7717","SERC",20150715,"SERC_053",41,4,"8842","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7718","SERC",20150715,"SERC_053",41,4,"8843","",NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7719","SERC",20150715,"SERC_053",41,1,"8844","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7720","SERC",20150715,"SERC_053",41,1,"8845","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7721","SERC",20150715,"SERC_053",39,1,"8846","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7722","SERC",20150715,"SERC_053",39,1,"8847","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7723","SERC",20150715,"SERC_053",39,3,"8848","",NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7724","SERC",20150715,"SERC_053",39,3,"8849","",NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7725","SERC",20150715,"SERC_053",39,3,"8850","",NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7726","SERC",20150715,"SERC_053",39,3,"8851","",NA,NA,NA,"LIST2","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7727","SERC",20150715,"SERC_053",41,NA,"8853","",59,171.2,11,"LIST2","","sbt","",NA,NA,"tower","basePlot",38.890547,-76.556088,"WGS84","18N",365044.682,4305781.32,0.18,"GeoXH 6000",6.82,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",0.184787134800701,10.9984477866112,365044.866787135,4305792.31844779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7728","SERC",20150715,"SERC_053",41,NA,"8860","",41,48.3,4.3,"LITU","","sbt","",NA,NA,"tower","basePlot",38.890368,-76.556075,"WGS84","18N",365045.524,4305761.436,0.3,"GeoXH 6000",9,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",-1.65342941893269,-3.96940438310433,365043.870570581,4305757.46659562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7729","SERC",20150715,"SERC_053",41,NA,"8861","",41,62.3,5.7,"FAGR","","sbt","",NA,NA,"tower","basePlot",38.890368,-76.556075,"WGS84","18N",365045.524,4305761.436,0.3,"GeoXH 6000",9,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",4.91265216050738,-2.89064849988063,365050.43665216,4305758.5453515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7730","SERC",20150715,"SERC_053",41,NA,"8862","",41,33.9,7.4,"ACRU","","sbt","",NA,NA,"tower","basePlot",38.890368,-76.556075,"WGS84","18N",365045.524,4305761.436,0.3,"GeoXH 6000",9,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",-5.8571801101634,4.52254808234321,365039.66681989,4305765.95854808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7731","SERC",20150715,"SERC_053",41,NA,"8863","",41,12.8,4.6,"LITU","","sbt","",NA,NA,"tower","basePlot",38.890368,-76.556075,"WGS84","18N",365045.524,4305761.436,0.3,"GeoXH 6000",9,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",4.4750298022082,1.06494519546708,365049.999029802,4305762.5009452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7732","SERC",20150715,"SERC_053",41,NA,"8864","",41,50.7,9,"LIST2","cf. genus","sbt","2",NA,NA,"tower","basePlot",38.890368,-76.556075,"WGS84","18N",365045.524,4305761.436,0.3,"GeoXH 6000",9,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",8.16365924396645,3.78875543528494,365053.687659244,4305765.22475544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
